"MMSI","IMO","IR","Ship Name","Call Sign",
"538005797","9437177","N/A","OLYMPIC TRUST","A8VF6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 04:22:41Z","15.05359","54.80598","230.8","9.9","Sat-AIS",
"2018-08-13 04:22:41Z","15.05359","54.80598","230.8","9.9","Sat-AIS",
"2018-08-13 04:17:33Z","15.06269","54.81738","230.3","10","Sat-AIS",
"2018-08-13 04:17:33Z","15.06269","54.81738","230.3","10","Sat-AIS",
"2018-08-13 04:17:33Z","15.06269","54.81738","230.3","10","Sat-AIS",
"2018-08-13 03:49:23Z","15.11383","54.87877","229.4","10.1","Sat-AIS",
"2018-08-13 03:49:23Z","15.11383","54.87877","229.4","10.1","Sat-AIS",
"2018-08-13 03:49:23Z","15.11383","54.87877","229.4","10.1","Sat-AIS",
"2018-08-13 03:23:21Z","15.16292","54.93425","226","10.1","Sat-AIS",
"2018-08-13 03:09:53Z","15.18895","54.96242","226","10","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477390500","9603207","N/A","NEW HARMONY","3FNB4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 02:08:38Z","1.18322","103.83057","69.1","10.8","Sat-AIS",
"2018-08-13 02:06:47Z","1.18125","103.8255","69.5","10.7","Sat-AIS",
"2018-08-13 02:06:47Z","1.18125","103.8255","69.5","10.7","Sat-AIS",
"2018-08-13 02:06:42Z","1.18115","103.82522","71","10.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"241412000","9445461","N/A","MJT OLYMPIC TROPHY","SVCH8",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 19:38:17Z","37.20822","123.49759","158","10.3","Sat-AIS",
"2018-08-13 18:16:00Z","37.43667","123.382","159","11.4","LRIT",
"2018-08-13 16:33:48Z","37.69383","123.16013","113.2","11","Sat-AIS",
"2018-08-13 16:31:47Z","37.69629","123.15304","114.5","10.8","Sat-AIS",
"2018-08-13 16:31:07Z","37.69714","123.15076","114.8","10.9","Sat-AIS",
"2018-08-13 16:29:07Z","37.69965","123.14391","114.4","10.6","Sat-AIS",
"2018-08-13 12:16:00Z","37.954","122.23267","104","10.8","LRIT",
"2018-08-13 06:16:00Z","37.714","121.13934","286","0","LRIT",
"2018-08-13 00:16:00Z","37.714","121.13934","206","0","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"636016138","9625968","N/A","SCF SHANGHAI","9V7828",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:41:00Z","-5.34033","-31.39467","129.1","10.4","Sat-AIS",
"2018-08-13 23:40:39Z","-5.3397","-31.39554","129.2","10.5","Sat-AIS",
"2018-08-13 23:40:39Z","-5.3397","-31.39554","129.2","10.5","Sat-AIS",
"2018-08-13 23:40:39Z","-5.3397","-31.39554","129.2","10.5","Sat-AIS",
"2018-08-13 23:40:39Z","-5.3397","-31.39554","129.2","10.5","Sat-AIS",
"2018-08-13 23:40:19Z","-5.33917","-31.39633","129.3","10.4","Sat-AIS",
"2018-08-13 23:40:19Z","-5.33917","-31.39633","129.3","10.4","Sat-AIS",
"2018-08-13 23:39:39Z","-5.33786","-31.39781","129.3","10.4","Sat-AIS",
"2018-08-13 23:37:30Z","-5.33383","-31.40267","129.5","10.4","Sat-AIS",
"2018-08-13 23:37:19Z","-5.3335","-31.403","130","10.5","Sat-AIS",
"2018-08-13 23:37:09Z","-5.33333","-31.4035","129.5","10.4","Sat-AIS",
"2018-08-13 23:36:30Z","-5.332","-31.405","129.3","10.4","Sat-AIS",
"2018-08-13 23:36:19Z","-5.33174","-31.40533","128.9","10.4","Sat-AIS",
"2018-08-13 23:35:49Z","-5.33077","-31.40649","129.4","10.4","Sat-AIS",
"2018-08-13 23:35:30Z","-5.33017","-31.40717","129.6","10.4","Sat-AIS",
"2018-08-13 23:34:49Z","-5.32892","-31.40875","129.7","10.5","Sat-AIS",
"2018-08-13 23:34:30Z","-5.32833","-31.4095","129.6","10.5","Sat-AIS",
"2018-08-13 23:34:09Z","-5.32767","-31.41017","129.3","10.4","Sat-AIS",
"2018-08-13 23:33:49Z","-5.32706","-31.41102","129.7","10.5","Sat-AIS",
"2018-08-13 23:33:30Z","-5.3265","-31.41167","129.6","10.5","Sat-AIS",
"2018-08-13 23:32:39Z","-5.3249","-31.41367","129.4","10.5","Sat-AIS",
"2018-08-13 23:29:09Z","-5.31836","-31.42162","130.6","10.5","Sat-AIS",
"2018-08-13 23:19:59Z","-5.3009","-31.44213","131.7","10.5","Sat-AIS",
"2018-08-13 23:00:20Z","-5.26367","-31.4865","129.6","10.5","Sat-AIS",
"2018-08-13 22:59:18Z","-5.26183","-31.48883","129.2","10.5","Sat-AIS",
"2018-08-13 22:58:47Z","-5.26089","-31.48997","129.8","10.4","Sat-AIS",
"2018-08-13 22:57:07Z","-5.25779","-31.49374","129.3","10.5","Sat-AIS",
"2018-08-13 22:44:00Z","-5.23317","-31.52333","129.5","10.4","Sat-AIS",
"2018-08-13 22:19:00Z","-5.1865","-31.57933","132.2","10.4","Sat-AIS",
"2018-08-13 22:09:29Z","-5.16819","-31.60016","131.3","10.4","Sat-AIS",
"2018-08-13 22:00:50Z","-5.15167","-31.61917","131.2","10.4","Sat-AIS",
"2018-08-13 21:59:19Z","-5.14873","-31.62249","131.1","10.4","Sat-AIS",
"2018-08-13 21:57:50Z","-5.14583","-31.62567","131.1","10.4","Sat-AIS",
"2018-08-13 21:57:09Z","-5.14458","-31.62725","131.2","10.4","Sat-AIS",
"2018-08-13 21:50:29Z","-5.13183","-31.642","131.4","10.5","Sat-AIS",
"2018-08-13 21:44:59Z","-5.12118","-31.6542","130.8","10.5","Sat-AIS",
"2018-08-13 21:44:47Z","-5.12086","-31.65457","130.8","10.5","Sat-AIS",
"2018-08-13 21:39:29Z","-5.11066","-31.66652","131.1","10.5","Sat-AIS",
"2018-08-13 21:32:50Z","-5.098","-31.6815","130.5","10.5","Sat-AIS",
"2018-08-13 21:26:57Z","-5.08697","-31.6947","130.7","10.5","Sat-AIS",
"2018-08-13 21:26:57Z","-5.08697","-31.6947","130.7","10.5","Sat-AIS",
"2018-08-13 21:26:47Z","-5.08665","-31.69507","130.8","10.5","Sat-AIS",
"2018-08-13 21:26:47Z","-5.08665","-31.69507","130.8","10.5","Sat-AIS",
"2018-08-13 21:25:47Z","-5.08477","-31.69734","130.6","10.5","Sat-AIS",
"2018-08-13 21:25:47Z","-5.08477","-31.69734","130.6","10.5","Sat-AIS",
"2018-08-13 21:24:38Z","-5.08267","-31.7","130.7","10.5","Sat-AIS",
"2018-08-13 21:24:18Z","-5.082","-31.70067","130.8","10.5","Sat-AIS",
"2018-08-13 21:23:37Z","-5.08071","-31.7022","130.8","10.5","Sat-AIS",
"2018-08-13 21:23:37Z","-5.08071","-31.7022","130.8","10.5","Sat-AIS",
"2018-08-13 21:22:08Z","-5.07783","-31.70567","129.8","10.5","Sat-AIS",
"2018-08-13 21:21:59Z","-5.07767","-31.706","129.8","10.5","Sat-AIS",
"2018-08-13 21:21:47Z","-5.07725","-31.70643","129.7","10.6","Sat-AIS",
"2018-08-13 21:21:37Z","-5.07694","-31.70681","129.6","10.5","Sat-AIS",
"2018-08-13 21:21:18Z","-5.07633","-31.7075","129.6","10.5","Sat-AIS",
"2018-08-13 21:20:37Z","-5.07512","-31.70907","128.9","10.5","Sat-AIS",
"2018-08-13 21:20:18Z","-5.0745","-31.70983","128.7","10.5","Sat-AIS",
"2018-08-13 21:19:58Z","-5.07383","-31.71067","128.4","10.5","Sat-AIS",
"2018-08-13 21:19:58Z","-5.07383","-31.71067","128.4","10.5","Sat-AIS",
"2018-08-13 21:19:37Z","-5.07327","-31.71142","128.1","10.5","Sat-AIS",
"2018-08-13 21:19:37Z","-5.07327","-31.71142","128.1","10.5","Sat-AIS",
"2018-08-13 21:17:58Z","-5.07033","-31.71533","128.7","10.5","Sat-AIS",
"2018-08-13 21:17:58Z","-5.07033","-31.71533","128.7","10.5","Sat-AIS",
"2018-08-13 21:17:28Z","-5.06933","-31.71633","128.7","10.5","Sat-AIS",
"2018-08-13 21:16:57Z","-5.06844","-31.71761","128.7","10.5","Sat-AIS",
"2018-08-13 21:16:57Z","-5.06844","-31.71761","128.7","10.5","Sat-AIS",
"2018-08-13 21:16:28Z","-5.0675","-31.71867","128.2","10.5","Sat-AIS",
"2018-08-13 21:16:08Z","-5.067","-31.7195","128.7","10.5","Sat-AIS",
"2018-08-13 21:15:20Z","-5.06542","-31.72146","128.6","10.5","Sat-AIS",
"2018-08-13 21:10:00Z","-5.0558","-31.73377","128.3","10.5","Sat-AIS",
"2018-08-13 21:00:20Z","-5.0385","-31.7565","126.9","10.5","Sat-AIS",
"2018-08-13 21:00:20Z","-5.0385","-31.7565","126.9","10.5","Sat-AIS",
"2018-08-13 20:40:19Z","-5.00267","-31.80333","127.7","10.5","Sat-AIS",
"2018-08-13 20:34:08Z","-4.99103","-31.81742","129","10.5","Sat-AIS",
"2018-08-13 20:23:50Z","-4.9715","-31.84067","130.1","10.5","Sat-AIS",
"2018-08-13 20:04:30Z","-4.9345","-31.88417","130.8","10.5","Sat-AIS",
"2018-08-13 19:32:15Z","-4.87167","-31.95567","131.8","10.5","Sat-AIS",
"2018-08-13 19:27:13Z","-4.86226","-31.96705","130","10.5","Sat-AIS",
"2018-08-13 19:23:16Z","-4.855","-31.976","130.7","10.4","Sat-AIS",
"2018-08-13 18:57:48Z","-4.80729","-32.03437","128.9","10.6","Sat-AIS",
"2018-08-13 18:22:26Z","-4.73981","-32.11629","131.7","10.8","Sat-AIS",
"2018-08-13 17:10:59Z","-4.6005","-32.282","131.5","10.7","Sat-AIS",
"2018-08-13 17:06:27Z","-4.59159","-32.29224","130.3","10.6","Sat-AIS",
"2018-08-13 17:06:27Z","-4.59159","-32.29224","130.3","10.6","Sat-AIS",
"2018-08-13 17:06:23Z","-4.59145","-32.29239","130.4","10.6","Sat-AIS",
"2018-08-13 17:05:35Z","-4.5899","-32.2942","130.2","10.6","Sat-AIS",
"2018-08-13 17:05:27Z","-4.58965","-32.29451","129.8","10.6","Sat-AIS",
"2018-08-13 17:05:27Z","-4.58965","-32.29451","129.8","10.6","Sat-AIS",
"2018-08-13 17:05:27Z","-4.58965","-32.29451","129.8","10.6","Sat-AIS",
"2018-08-13 17:05:27Z","-4.58965","-32.29451","129.8","10.6","Sat-AIS",
"2018-08-13 17:05:23Z","-4.58951","-32.29466","130.2","10.6","Sat-AIS",
"2018-08-13 17:02:54Z","-4.58472","-32.30034","129.8","10.6","Sat-AIS",
"2018-08-13 17:00:46Z","-4.5805","-32.30517","129.5","10.6","Sat-AIS",
"2018-08-13 16:26:55Z","-4.51633","-32.38187","129.8","10.5","Sat-AIS",
"2018-08-13 16:26:03Z","-4.51467","-32.38384","129.9","10.5","Sat-AIS",
"2018-08-13 15:55:26Z","-4.45619","-32.4535","130.7","10.6","Sat-AIS",
"2018-08-13 15:53:18Z","-4.4522","-32.45844","130.3","10.6","Sat-AIS",
"2018-08-13 15:50:18Z","-4.44658","-32.46541","130.3","10.6","Sat-AIS",
"2018-08-13 15:47:29Z","-4.44123","-32.47194","129.8","10.6","Sat-AIS",
"2018-08-13 15:44:10Z","-4.435","-32.47967","129.7","10.6","Sat-AIS",
"2018-08-13 15:38:08Z","-4.42367","-32.4935","130.2","10.6","Sat-AIS",
"2018-08-13 15:35:47Z","-4.4195","-32.49883","129.7","10.6","Sat-AIS",
"2018-08-13 15:35:47Z","-4.4195","-32.49883","129.7","10.6","Sat-AIS",
"2018-08-13 15:35:26Z","-4.41878","-32.49964","129.8","10.6","Sat-AIS",
"2018-08-13 15:35:08Z","-4.41817","-32.50033","129.9","10.6","Sat-AIS",
"2018-08-13 15:34:47Z","-4.4175","-32.50117","130","10.6","Sat-AIS",
"2018-08-13 15:33:47Z","-4.41567","-32.5035","130.2","10.6","Sat-AIS",
"2018-08-13 15:33:47Z","-4.41567","-32.5035","130.2","10.6","Sat-AIS",
"2018-08-13 15:33:47Z","-4.41567","-32.5035","130.2","10.6","Sat-AIS",
"2018-08-13 15:14:28Z","-4.37917","-32.54767","129.3","10.6","Sat-AIS",
"2018-08-13 15:13:29Z","-4.37733","-32.55","129.1","10.6","Sat-AIS",
"2018-08-13 15:07:33Z","-4.36633","-32.56333","130.7","10.5","Sat-AIS",
"2018-08-13 15:06:01Z","-4.36351","-32.56673","130.4","10.5","Sat-AIS",
"2018-08-13 15:05:32Z","-4.36257","-32.56787","131.1","10.5","Sat-AIS",
"2018-08-13 15:05:22Z","-4.36225","-32.56825","131","10.5","Sat-AIS",
"2018-08-13 15:04:32Z","-4.36068","-32.57014","131.6","10.5","Sat-AIS",
"2018-08-13 15:04:22Z","-4.36037","-32.57052","131.6","10.5","Sat-AIS",
"2018-08-13 15:03:42Z","-4.35912","-32.57203","132.2","10.5","Sat-AIS",
"2018-08-13 15:03:32Z","-4.3588","-32.57241","132.7","10.6","Sat-AIS",
"2018-08-13 15:01:22Z","-4.35472","-32.57729","132.2","10.4","Sat-AIS",
"2018-08-13 15:01:13Z","-4.3545","-32.57767","132.2","10.5","Sat-AIS",
"2018-08-13 14:59:52Z","-4.35191","-32.58069","131.8","10.4","Sat-AIS",
"2018-08-13 14:58:02Z","-4.34849","-32.58477","131.5","10.4","Sat-AIS",
"2018-08-13 14:44:19Z","-4.32231","-32.61573","131.6","10.4","Sat-AIS",
"2018-08-13 14:41:50Z","-4.31767","-32.62133","131","10.4","Sat-AIS",
"2018-08-13 14:38:50Z","-4.312","-32.628","130.9","10.4","Sat-AIS",
"2018-08-13 14:11:59Z","-4.26092","-32.68855","130.3","10.6","Sat-AIS",
"2018-08-13 14:10:39Z","-4.25833","-32.6915","130.6","10.6","Sat-AIS",
"2018-08-13 14:10:39Z","-4.25833","-32.6915","130.6","10.6","Sat-AIS",
"2018-08-13 14:06:49Z","-4.25108","-32.7003","129.9","10.6","Sat-AIS",
"2018-08-13 13:36:18Z","-4.19268","-32.76977","129.3","10.6","Sat-AIS",
"2018-08-13 12:58:28Z","-4.12144","-32.85804","130.7","10.9","Sat-AIS",
"2018-08-13 12:00:40Z","-4.00485","-32.9932","128.6","11.1","Sat-AIS",
"2018-08-13 11:11:40Z","-3.9175","-33.116","125.9","10.9","Sat-AIS",
"2018-08-13 11:06:39Z","-3.9085","-33.12833","126.5","10.9","Sat-AIS",
"2018-08-13 10:52:49Z","-3.88429","-33.1628","124.2","10.8","Sat-AIS",
"2018-08-13 10:34:38Z","-3.85351","-33.20819","125.3","10.8","Sat-AIS",
"2018-08-13 10:27:07Z","-3.84069","-33.22697","125","10.9","Sat-AIS",
"2018-08-13 10:26:59Z","-3.8404","-33.22739","125.2","10.9","Sat-AIS",
"2018-08-13 10:26:58Z","-3.8404","-33.22739","125.2","10.9","Sat-AIS",
"2018-08-13 10:26:57Z","-3.8404","-33.22739","125.2","10.9","Sat-AIS",
"2018-08-13 10:26:57Z","-3.8404","-33.22739","125.2","10.9","Sat-AIS",
"2018-08-13 10:26:19Z","-3.83925","-33.22907","125.6","10.9","Sat-AIS",
"2018-08-13 10:26:18Z","-3.83925","-33.22907","125.6","10.9","Sat-AIS",
"2018-08-13 10:26:18Z","-3.83925","-33.22907","125.6","10.9","Sat-AIS",
"2018-08-13 10:26:09Z","-3.83896","-33.22949","125.7","10.9","Sat-AIS",
"2018-08-13 10:25:59Z","-3.83868","-33.2299","125.2","10.9","Sat-AIS",
"2018-08-13 10:25:57Z","-3.83868","-33.2299","125.2","10.9","Sat-AIS",
"2018-08-13 10:25:18Z","-3.83752","-33.23157","125.4","10.9","Sat-AIS",
"2018-08-13 10:25:18Z","-3.83752","-33.23157","125.4","10.9","Sat-AIS",
"2018-08-13 10:24:57Z","-3.83694","-33.2324","125.5","10.9","Sat-AIS",
"2018-08-13 10:24:29Z","-3.83607","-33.23365","125.7","10.9","Sat-AIS",
"2018-08-13 10:24:20Z","-3.83583","-33.234","125.8","10.8","Sat-AIS",
"2018-08-13 10:23:59Z","-3.83519","-33.23489","125.4","10.8","Sat-AIS",
"2018-08-13 10:23:57Z","-3.83519","-33.23489","125.4","10.8","Sat-AIS",
"2018-08-13 10:23:29Z","-3.83432","-33.23613","125.6","10.8","Sat-AIS",
"2018-08-13 10:23:20Z","-3.834","-33.2365","125.7","10.8","Sat-AIS",
"2018-08-13 10:23:20Z","-3.834","-33.2365","125.7","10.8","Sat-AIS",
"2018-08-13 10:23:20Z","-3.834","-33.2365","125.7","10.8","Sat-AIS",
"2018-08-13 10:23:09Z","-3.83374","-33.23695","125.5","10.9","Sat-AIS",
"2018-08-13 10:23:08Z","-3.83374","-33.23695","125.5","10.9","Sat-AIS",
"2018-08-13 10:23:07Z","-3.83374","-33.23695","125.5","10.9","Sat-AIS",
"2018-08-13 10:23:07Z","-3.83374","-33.23695","125.5","10.9","Sat-AIS",
"2018-08-13 10:22:59Z","-3.83344","-33.23737","125.6","10.8","Sat-AIS",
"2018-08-13 10:22:09Z","-3.832","-33.23944","125.4","10.8","Sat-AIS",
"2018-08-13 10:22:07Z","-3.832","-33.23944","125.4","10.8","Sat-AIS",
"2018-08-13 10:20:59Z","-3.82997","-33.24233","126","10.8","Sat-AIS",
"2018-08-13 10:20:57Z","-3.82997","-33.24233","126","10.8","Sat-AIS",
"2018-08-13 10:20:49Z","-3.82967","-33.24267","126.1","10.8","Sat-AIS",
"2018-08-13 10:20:49Z","-3.82967","-33.24267","126.1","10.8","Sat-AIS",
"2018-08-13 10:20:48Z","-3.82967","-33.24267","126.1","10.8","Sat-AIS",
"2018-08-13 10:20:19Z","-3.82883","-33.244","125.9","10.8","Sat-AIS",
"2018-08-13 10:20:18Z","-3.82883","-33.244","125.9","10.8","Sat-AIS",
"2018-08-13 10:20:08Z","-3.8285","-33.24439","126","10.8","Sat-AIS",
"2018-08-13 10:20:07Z","-3.8285","-33.24439","126","10.8","Sat-AIS",
"2018-08-13 10:20:07Z","-3.8285","-33.24439","126","10.8","Sat-AIS",
"2018-08-13 10:20:07Z","-3.8285","-33.24439","126","10.8","Sat-AIS",
"2018-08-13 10:18:58Z","-3.82644","-33.24725","126","10.8","Sat-AIS",
"2018-08-13 10:16:59Z","-3.82289","-33.25215","126.1","10.8","Sat-AIS",
"2018-08-13 09:56:59Z","-3.78741","-33.30104","126.2","10.8","Sat-AIS",
"2018-08-13 09:43:50Z","-3.76417","-33.33317","125.9","10.8","Sat-AIS",
"2018-08-13 09:43:50Z","-3.76417","-33.33317","125.9","10.8","Sat-AIS",
"2018-08-13 09:43:50Z","-3.76417","-33.33317","125.9","10.8","Sat-AIS",
"2018-08-13 09:43:50Z","-3.76417","-33.33317","125.9","10.8","Sat-AIS",
"2018-08-13 09:43:50Z","-3.76417","-33.33317","125.9","10.8","Sat-AIS",
"2018-08-13 09:28:59Z","-3.73833","-33.36965","126.6","10.7","Sat-AIS",
"2018-08-13 09:21:39Z","-3.72546","-33.38757","126.9","10.7","Sat-AIS",
"2018-08-13 09:20:47Z","-3.72401","-33.38961","126.1","10.7","Sat-AIS",
"2018-08-13 09:20:47Z","-3.72401","-33.38961","126.1","10.7","Sat-AIS",
"2018-08-13 09:20:47Z","-3.72401","-33.38961","126.1","10.7","Sat-AIS",
"2018-08-13 09:11:10Z","-3.70783","-33.41367","124.2","10.8","Sat-AIS",
"2018-08-13 08:53:38Z","-3.67852","-33.45738","124.7","10.7","Sat-AIS",
"2018-08-13 08:46:49Z","-3.66667","-33.474","126.9","10.7","Sat-AIS",
"2018-08-13 08:46:47Z","-3.66667","-33.474","126.9","10.7","Sat-AIS",
"2018-08-13 08:44:58Z","-3.66335","-33.47852","126.1","10.7","Sat-AIS",
"2018-08-13 08:44:56Z","-3.66335","-33.47852","126.1","10.7","Sat-AIS",
"2018-08-13 08:38:59Z","-3.6527","-33.49311","126.5","10.8","Sat-AIS",
"2018-08-13 08:33:48Z","-3.64342","-33.50567","126.2","10.8","Sat-AIS",
"2018-08-13 08:17:30Z","-3.6145","-33.54567","124.8","10.8","Sat-AIS",
"2018-08-13 08:00:48Z","-3.58567","-33.58717","125.3","10.8","Sat-AIS",
"2018-08-13 07:48:08Z","-3.56383","-33.61833","126.3","10.8","Sat-AIS",
"2018-08-13 05:48:08Z","-3.35217","-33.91667","127","10.9","Sat-AIS",
"2018-08-13 05:48:08Z","-3.35217","-33.91667","127","10.9","Sat-AIS",
"2018-08-13 05:41:39Z","-3.34076","-33.93288","126.4","10.9","Sat-AIS",
"2018-08-13 05:16:19Z","-3.29705","-33.99589","124.8","10.8","Sat-AIS",
"2018-08-13 05:10:59Z","-3.28772","-34.00899","125.5","10.8","Sat-AIS",
"2018-08-13 05:08:30Z","-3.28333","-34.015","126.7","10.7","Sat-AIS",
"2018-08-13 04:39:59Z","-3.23333","-34.08467","126.4","10.7","Sat-AIS",
"2018-08-13 04:34:39Z","-3.2239","-34.0978","126.4","10.7","Sat-AIS",
"2018-08-13 04:30:13Z","-3.21633","-34.10833","126.2","10.7","Sat-AIS",
"2018-08-13 04:29:42Z","-3.21548","-34.10965","126.3","10.7","Sat-AIS",
"2018-08-13 04:29:32Z","-3.21519","-34.11005","125.8","10.7","Sat-AIS",
"2018-08-13 04:29:23Z","-3.215","-34.1105","125.7","10.7","Sat-AIS",
"2018-08-13 04:29:23Z","-3.215","-34.1105","125.7","10.7","Sat-AIS",
"2018-08-13 04:29:13Z","-3.21467","-34.11083","125.8","10.7","Sat-AIS",
"2018-08-13 04:29:13Z","-3.21467","-34.11083","125.8","10.7","Sat-AIS",
"2018-08-13 04:28:52Z","-3.21402","-34.11169","125.8","10.7","Sat-AIS",
"2018-08-13 04:28:29Z","-3.21317","-34.11284","125.7","10.7","Sat-AIS",
"2018-08-13 04:28:29Z","-3.21317","-34.11284","125.7","10.7","Sat-AIS",
"2018-08-13 04:28:29Z","-3.21317","-34.11284","125.7","10.7","Sat-AIS",
"2018-08-13 04:28:13Z","-3.21283","-34.11334","125.8","10.7","Sat-AIS",
"2018-08-13 04:27:13Z","-3.21117","-34.11567","125.6","10.7","Sat-AIS",
"2018-08-13 04:26:13Z","-3.20933","-34.11817","125.6","10.7","Sat-AIS",
"2018-08-13 04:26:13Z","-3.20933","-34.11817","125.6","10.7","Sat-AIS",
"2018-08-13 04:25:52Z","-3.2088","-34.11903","125.6","10.7","Sat-AIS",
"2018-08-13 04:12:19Z","-3.18517","-34.1525","125.6","10.8","Sat-AIS",
"2018-08-13 04:06:38Z","-3.17521","-34.1664","125.6","10.8","Sat-AIS",
"2018-08-13 04:00:58Z","-3.16533","-34.18017","125.3","10.8","Sat-AIS",
"2018-08-13 03:55:09Z","-3.15513","-34.19458","124.7","10.7","Sat-AIS",
"2018-08-13 03:34:29Z","-3.12082","-34.24638","123.3","10.8","Sat-AIS",
"2018-08-13 03:34:29Z","-3.12082","-34.24638","123.3","10.8","Sat-AIS",
"2018-08-13 03:32:29Z","-3.11754","-34.25141","123.3","10.7","Sat-AIS",
"2018-08-13 03:28:40Z","-3.11133","-34.261","123.2","10.7","Sat-AIS",
"2018-08-13 03:23:49Z","-3.10333","-34.27317","123","10.7","Sat-AIS",
"2018-08-13 03:18:29Z","-3.09428","-34.28645","126.5","10.8","Sat-AIS",
"2018-08-13 02:58:29Z","-3.05884","-34.33534","127.2","10.8","Sat-AIS",
"2018-08-13 02:52:23Z","-3.04817","-34.35","127.6","10.8","Sat-AIS",
"2018-08-13 02:51:23Z","-3.04633","-34.35233","127.3","10.8","Sat-AIS",
"2018-08-13 02:50:53Z","-3.0455","-34.35367","127.4","10.8","Sat-AIS",
"2018-08-13 02:50:13Z","-3.04433","-34.35517","127.3","10.8","Sat-AIS",
"2018-08-13 02:50:02Z","-3.04395","-34.35568","127.1","10.8","Sat-AIS",
"2018-08-13 02:47:38Z","-3.0395","-34.36183","127.1","10.8","Sat-AIS",
"2018-08-13 02:24:28Z","-2.99836","-34.41838","126.2","10.8","Sat-AIS",
"2018-08-13 02:14:18Z","-2.98035","-34.44335","126.2","10.8","Sat-AIS",
"2018-08-13 02:01:58Z","-2.9591","-34.47377","125","10.7","Sat-AIS",
"2018-08-13 02:01:17Z","-2.95796","-34.47541","125.2","10.7","Sat-AIS",
"2018-08-13 01:59:47Z","-2.9554","-34.47912","124.6","10.7","Sat-AIS",
"2018-08-13 01:59:17Z","-2.95455","-34.48036","124.7","10.8","Sat-AIS",
"2018-08-13 01:58:58Z","-2.95399","-34.48119","124.7","10.7","Sat-AIS",
"2018-08-13 01:57:58Z","-2.95228","-34.48366","125.5","10.8","Sat-AIS",
"2018-08-13 01:57:48Z","-2.952","-34.48407","125.2","10.8","Sat-AIS",
"2018-08-13 01:57:37Z","-2.95171","-34.48448","125.1","10.7","Sat-AIS",
"2018-08-13 01:57:07Z","-2.95083","-34.48583","125.2","10.8","Sat-AIS",
"2018-08-13 01:56:58Z","-2.95057","-34.48613","125.2","10.8","Sat-AIS",
"2018-08-13 01:56:48Z","-2.95028","-34.48653","125.3","10.7","Sat-AIS",
"2018-08-13 01:56:07Z","-2.94917","-34.48817","125.1","10.7","Sat-AIS",
"2018-08-13 01:55:58Z","-2.94885","-34.48859","125.1","10.7","Sat-AIS",
"2018-08-13 01:55:37Z","-2.94833","-34.4895","125.6","10.7","Sat-AIS",
"2018-08-13 01:54:37Z","-2.94656","-34.49188","125.6","10.7","Sat-AIS",
"2018-08-13 01:53:07Z","-2.944","-34.49567","126.3","10.8","Sat-AIS",
"2018-08-13 01:52:37Z","-2.94309","-34.49679","126.4","10.8","Sat-AIS",
"2018-08-13 01:52:29Z","-2.94283","-34.49717","126.6","10.8","Sat-AIS",
"2018-08-13 01:52:29Z","-2.94283","-34.49717","126.6","10.8","Sat-AIS",
"2018-08-13 01:52:29Z","-2.94283","-34.49717","126.6","10.8","Sat-AIS",
"2018-08-13 01:52:07Z","-2.94217","-34.498","127.3","10.7","Sat-AIS",
"2018-08-13 01:51:48Z","-2.94161","-34.49881","127.6","10.8","Sat-AIS",
"2018-08-13 01:51:29Z","-2.941","-34.4995","128.1","10.7","Sat-AIS",
"2018-08-13 01:39:08Z","-2.9195","-34.52984","124.9","10.7","Sat-AIS",
"2018-08-13 01:06:49Z","-2.86357","-34.60921","125.3","10.8","Sat-AIS",
"2018-08-13 01:06:49Z","-2.86357","-34.60921","125.3","10.8","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"371915000","9788875","N/A","CARIBBEAN GLORY","A9IH",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 21:40:18Z","14.23803","70.79446","326.1","7","Sat-AIS",
"2018-08-13 20:32:26Z","14.1322","70.86591","325.3","6.9","Sat-AIS",
"2018-08-13 19:54:36Z","14.07356","70.90608","327.2","6.4","Sat-AIS",
"2018-08-13 19:25:26Z","14.02778","70.93639","330.3","6.8","Sat-AIS",
"2018-08-13 18:47:27Z","13.96715","70.97688","325.1","7","Sat-AIS",
"2018-08-13 16:07:30Z","13.70833","71.15","326","3.5","Sat-AIS",
"2018-08-13 15:13:07Z","13.62161","71.20972","328.8","7.3","Sat-AIS",
"2018-08-13 15:13:07Z","13.62161","71.20972","328.8","7.3","Sat-AIS",
"2018-08-13 14:58:30Z","13.59667","71.225","329","3.5","Sat-AIS",
"2018-08-13 14:58:30Z","13.59667","71.225","329","3.5","Sat-AIS",
"2018-08-13 14:58:30Z","13.59667","71.225","329","3.5","Sat-AIS",
"2018-08-13 14:58:30Z","13.59667","71.225","329","3.5","Sat-AIS",
"2018-08-13 14:58:30Z","13.59667","71.225","329","3.5","Sat-AIS",
"2018-08-13 14:23:18Z","13.53865","71.26594","329.7","7.2","Sat-AIS",
