"MMSI","IMO","IR","Ship Name","Call Sign",
"241436000","9776559","N/A","SOPHIA","SVCK2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477271200","9289477","N/A","DHT CONDOR","VRNI4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:56:11Z","1.62058","104.58273","192","8.2","Sat-AIS",
"2018-08-13 23:56:11Z","1.62058","104.58273","192","8.2","Sat-AIS",
"2018-08-13 07:43:05Z","3.79647","105.5024","224","9.6","Sat-AIS",
"2018-08-13 02:08:24Z","4.45507","106.13039","237","9.8","Sat-AIS",
"2018-08-13 02:08:24Z","4.45507","106.13039","237","9.8","Sat-AIS",
"2018-08-13 02:08:23Z","4.45507","106.13039","237","9.8","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"235102458","9597276","N/A","BRITISH VANTAGE","2HCH5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:58:37Z","-28.31251","41.5242","241.6","11.4","Sat-AIS",
"2018-08-13 23:46:26Z","-28.29542","41.56328","242.3","11.3","Sat-AIS",
"2018-08-13 23:46:26Z","-28.29542","41.56328","242.3","11.3","Sat-AIS",
"2018-08-13 23:46:26Z","-28.29542","41.56328","242.3","11.3","Sat-AIS",
"2018-08-13 23:46:26Z","-28.29542","41.56328","242.3","11.3","Sat-AIS",
"2018-08-13 23:27:45Z","-28.2697","41.62314","244.6","11.4","Sat-AIS",
"2018-08-13 23:21:35Z","-28.2614","41.64317","244.7","11.4","Sat-AIS",
"2018-08-13 23:05:36Z","-28.24007","41.69612","246.6","11.8","Sat-AIS",
"2018-08-13 22:53:26Z","-28.22356","41.73709","246.1","11.7","Sat-AIS",
"2018-08-13 22:47:16Z","-28.21517","41.75796","246.4","11.8","Sat-AIS",
"2018-08-13 22:43:44Z","-28.21032","41.7698","244.6","11.7","Sat-AIS",
"2018-08-13 22:42:05Z","-28.20804","41.7753","245.2","11.5","Sat-AIS",
"2018-08-13 22:41:44Z","-28.20754","41.77645","244.9","11.5","Sat-AIS",
"2018-08-13 22:41:05Z","-28.20664","41.77856","244.5","11.6","Sat-AIS",
"2018-08-13 22:40:05Z","-28.20525","41.7819","242.9","11.5","Sat-AIS",
"2018-08-13 22:36:47Z","-28.20055","41.7927","244.5","11.4","Sat-AIS",
"2018-08-13 22:32:57Z","-28.19533","41.80523","245.1","11.8","Sat-AIS",
"2018-08-13 22:30:25Z","-28.1918","41.81368","244.9","11.8","Sat-AIS",
"2018-08-13 22:23:26Z","-28.18196","41.83712","243.8","11.5","Sat-AIS",
"2018-08-13 22:19:26Z","-28.17635","41.85012","243.5","11.4","Sat-AIS",
"2018-08-13 22:19:06Z","-28.17586","41.85124","244.8","11.5","Sat-AIS",
"2018-08-13 22:18:27Z","-28.17499","41.85333","243.8","11.5","Sat-AIS",
"2018-08-13 21:59:36Z","-28.14895","41.91625","245.4","11.9","Sat-AIS",
"2018-08-13 21:29:36Z","-28.10224","42.01836","241.4","12.4","Sat-AIS",
"2018-08-13 21:27:16Z","-28.09841","42.02628","241.3","12.3","Sat-AIS",
"2018-08-13 21:26:55Z","-28.09781","42.02746","241.6","12.3","Sat-AIS",
"2018-08-13 21:26:25Z","-28.09702","42.02913","240.4","12.2","Sat-AIS",
"2018-08-13 21:26:16Z","-28.09677","42.02962","240.7","12.2","Sat-AIS",
"2018-08-13 21:25:55Z","-28.09611","42.03088","239.2","12.3","Sat-AIS",
"2018-08-13 21:25:34Z","-28.09554","42.03198","241.1","12.2","Sat-AIS",
"2018-08-13 21:24:55Z","-28.09439","42.0342","240.4","12.2","Sat-AIS",
"2018-08-13 21:23:55Z","-28.09276","42.03746","241","12.1","Sat-AIS",
"2018-08-13 21:23:55Z","-28.09276","42.03746","241","12.1","Sat-AIS",
"2018-08-13 21:23:55Z","-28.09276","42.03746","241","12.1","Sat-AIS",
"2018-08-13 21:23:55Z","-28.09276","42.03746","241","12.1","Sat-AIS",
"2018-08-13 21:23:36Z","-28.09218","42.03863","241.7","12.1","Sat-AIS",
"2018-08-13 21:23:16Z","-28.09169","42.03967","241","12","Sat-AIS",
"2018-08-13 21:23:16Z","-28.09169","42.03967","241","12","Sat-AIS",
"2018-08-13 21:23:16Z","-28.09169","42.03967","241","12","Sat-AIS",
"2018-08-13 21:22:55Z","-28.09111","42.04083","243","12","Sat-AIS",
"2018-08-13 21:21:55Z","-28.08959","42.04408","241.1","12.1","Sat-AIS",
"2018-08-13 20:55:37Z","-28.04823","42.13382","244.2","12.5","Sat-AIS",
"2018-08-13 20:55:37Z","-28.04823","42.13382","244.2","12.5","Sat-AIS",
"2018-08-13 20:55:37Z","-28.04823","42.13382","244.2","12.5","Sat-AIS",
"2018-08-13 20:55:37Z","-28.04823","42.13382","244.2","12.5","Sat-AIS",
"2018-08-13 20:55:37Z","-28.04823","42.13382","244.2","12.5","Sat-AIS",
"2018-08-13 20:50:35Z","-28.04053","42.15136","244","12.2","Sat-AIS",
"2018-08-13 20:50:34Z","-28.04053","42.15136","244","12.2","Sat-AIS",
"2018-08-13 20:45:17Z","-28.03256","42.16927","242.9","12.1","Sat-AIS",
"2018-08-13 20:45:17Z","-28.03256","42.16927","242.9","12.1","Sat-AIS",
"2018-08-13 20:45:17Z","-28.03256","42.16927","242.9","12.1","Sat-AIS",
"2018-08-13 20:45:07Z","-28.03228","42.16989","243","12.1","Sat-AIS",
"2018-08-13 20:43:57Z","-28.03053","42.17377","243.7","12.1","Sat-AIS",
"2018-08-13 20:43:47Z","-28.03028","42.17432","244.1","12","Sat-AIS",
"2018-08-13 20:43:26Z","-28.02974","42.17556","242","12","Sat-AIS",
"2018-08-13 20:42:57Z","-28.029","42.1772","242.3","12.1","Sat-AIS",
"2018-08-13 20:42:47Z","-28.02876","42.1777","243.1","12","Sat-AIS",
"2018-08-13 20:42:26Z","-28.02823","42.17887","242.7","12","Sat-AIS",
"2018-08-13 20:42:07Z","-28.02772","42.17997","243.5","11.9","Sat-AIS",
"2018-08-13 20:41:57Z","-28.02749","42.18049","242.9","11.9","Sat-AIS",
"2018-08-13 20:40:57Z","-28.02596","42.18387","242.8","11.9","Sat-AIS",
"2018-08-13 20:40:47Z","-28.02574","42.18436","243","11.9","Sat-AIS",
"2018-08-13 20:40:36Z","-28.02546","42.18496","242.7","11.9","Sat-AIS",
"2018-08-13 20:40:07Z","-28.02469","42.18662","243.7","11.9","Sat-AIS",
"2018-08-13 20:39:56Z","-28.02441","42.18721","243.7","12","Sat-AIS",
"2018-08-13 20:39:36Z","-28.02393","42.18827","241.9","11.9","Sat-AIS",
"2018-08-13 20:39:36Z","-28.02393","42.18827","241.9","11.9","Sat-AIS",
"2018-08-13 20:20:26Z","-27.99528","42.25275","243","12.4","Sat-AIS",
"2018-08-13 20:14:16Z","-27.98553","42.27425","243.2","12.3","Sat-AIS",
"2018-08-13 20:10:56Z","-27.98051","42.28576","244.5","12.5","Sat-AIS",
"2018-08-13 20:08:57Z","-27.97739","42.29292","243.9","12.6","Sat-AIS",
"2018-08-13 19:56:33Z","-27.95765","42.33664","243.1","12.6","Sat-AIS",
"2018-08-13 19:55:33Z","-27.95607","42.34015","244","12.5","Sat-AIS",
"2018-08-13 19:55:25Z","-27.95584","42.34068","243.5","12.5","Sat-AIS",
"2018-08-13 19:55:15Z","-27.95558","42.34127","243.4","12.5","Sat-AIS",
"2018-08-13 19:55:05Z","-27.95531","42.34184","244.3","12.6","Sat-AIS",
"2018-08-13 19:54:44Z","-27.95481","42.34303","243.1","12.5","Sat-AIS",
"2018-08-13 19:54:33Z","-27.95453","42.34367","243.1","12.5","Sat-AIS",
"2018-08-13 19:54:05Z","-27.95377","42.34537","243.4","12.6","Sat-AIS",
"2018-08-13 19:53:54Z","-27.9535","42.34596","244","12.6","Sat-AIS",
"2018-08-13 19:53:54Z","-27.9535","42.34596","244","12.6","Sat-AIS",
"2018-08-13 19:53:54Z","-27.9535","42.34596","244","12.6","Sat-AIS",
"2018-08-13 19:53:54Z","-27.9535","42.34596","244","12.6","Sat-AIS",
"2018-08-13 19:53:54Z","-27.9535","42.34596","244","12.6","Sat-AIS",
"2018-08-13 19:53:54Z","-27.9535","42.34596","244","12.6","Sat-AIS",
"2018-08-13 19:53:34Z","-27.95299","42.34713","243.5","12.6","Sat-AIS",
"2018-08-13 19:53:15Z","-27.95249","42.34825","244.2","12.6","Sat-AIS",
"2018-08-13 19:52:54Z","-27.95195","42.34949","243.6","12.6","Sat-AIS",
"2018-08-13 19:52:34Z","-27.95141","42.35074","243.8","12.6","Sat-AIS",
"2018-08-13 19:52:15Z","-27.95091","42.35185","243.9","12.7","Sat-AIS",
"2018-08-13 19:51:44Z","-27.95012","42.35363","244.7","12.8","Sat-AIS",
"2018-08-13 19:51:34Z","-27.94986","42.35422","244.7","12.8","Sat-AIS",
"2018-08-13 19:51:34Z","-27.94986","42.35422","244.7","12.8","Sat-AIS",
"2018-08-13 19:51:34Z","-27.94986","42.35422","244.7","12.8","Sat-AIS",
"2018-08-13 19:51:34Z","-27.94986","42.35422","244.7","12.8","Sat-AIS",
"2018-08-13 19:51:25Z","-27.94964","42.35477","243.1","12.8","Sat-AIS",
"2018-08-13 19:51:15Z","-27.94937","42.35537","244","12.8","Sat-AIS",
"2018-08-13 19:51:05Z","-27.9491","42.35596","244.8","12.8","Sat-AIS",
"2018-08-13 19:50:55Z","-27.94887","42.35657","243.5","12.8","Sat-AIS",
"2018-08-13 19:50:34Z","-27.94833","42.35783","244","12.8","Sat-AIS",
"2018-08-13 19:50:05Z","-27.94755","42.35965","243.6","12.8","Sat-AIS",
"2018-08-13 19:49:55Z","-27.94728","42.36024","244.7","12.9","Sat-AIS",
"2018-08-13 19:48:55Z","-27.94571","42.36387","243.5","12.9","Sat-AIS",
"2018-08-13 19:48:05Z","-27.94438","42.36683","243.9","13","Sat-AIS",
"2018-08-13 19:47:34Z","-27.94353","42.36879","243","13","Sat-AIS",
"2018-08-13 19:47:24Z","-27.94329","42.36934","243.9","13","Sat-AIS",
"2018-08-13 19:47:05Z","-27.94274","42.37056","243.9","13","Sat-AIS",
"2018-08-13 19:47:05Z","-27.94274","42.37056","243.9","13","Sat-AIS",
"2018-08-13 19:47:05Z","-27.94274","42.37056","243.9","13","Sat-AIS",
"2018-08-13 19:46:34Z","-27.94194","42.37239","244","13","Sat-AIS",
"2018-08-13 19:46:05Z","-27.94117","42.37416","243.6","13","Sat-AIS",
"2018-08-13 19:45:04Z","-27.93953","42.3779","244.2","13.1","Sat-AIS",
"2018-08-13 19:44:44Z","-27.93897","42.37918","244.2","13.1","Sat-AIS",
"2018-08-13 19:44:15Z","-27.93822","42.3809","243.9","13.1","Sat-AIS",
"2018-08-13 19:43:55Z","-27.93769","42.38212","244.2","13","Sat-AIS",
"2018-08-13 19:43:44Z","-27.93741","42.3828","243.1","13","Sat-AIS",
"2018-08-13 19:43:25Z","-27.93688","42.38395","244.6","13","Sat-AIS",
"2018-08-13 19:42:55Z","-27.93611","42.38579","244.1","13","Sat-AIS",
"2018-08-13 19:42:55Z","-27.93611","42.38579","244.1","13","Sat-AIS",
"2018-08-13 19:42:44Z","-27.93579","42.38652","243.5","12.9","Sat-AIS",
"2018-08-13 19:41:36Z","-27.93398","42.39065","244","12.9","Sat-AIS",
"2018-08-13 19:39:15Z","-27.93016","42.39918","243","12.8","Sat-AIS",
"2018-08-13 19:36:15Z","-27.92548","42.40989","243.8","12.9","Sat-AIS",
"2018-08-13 19:33:46Z","-27.92152","42.41887","243.3","12.9","Sat-AIS",
"2018-08-13 19:08:56Z","-27.88068","42.50896","242.5","13.3","Sat-AIS",
"2018-08-13 19:08:16Z","-27.8795","42.51148","242.8","13.3","Sat-AIS",
"2018-08-13 19:07:16Z","-27.87776","42.51524","242.4","13.3","Sat-AIS",
"2018-08-13 19:06:47Z","-27.87697","42.51696","242.2","13.3","Sat-AIS",
"2018-08-13 19:06:16Z","-27.87609","42.51885","242.6","13.3","Sat-AIS",
"2018-08-13 19:06:16Z","-27.87609","42.51885","242.6","13.3","Sat-AIS",
"2018-08-13 19:05:47Z","-27.87526","42.52063","243","13.2","Sat-AIS",
"2018-08-13 19:05:37Z","-27.87498","42.52125","242.4","13.2","Sat-AIS",
"2018-08-13 19:05:16Z","-27.87437","42.52255","243","13.2","Sat-AIS",
"2018-08-13 19:04:57Z","-27.87381","42.52378","242.5","13.2","Sat-AIS",
"2018-08-13 19:04:57Z","-27.87381","42.52378","242.5","13.2","Sat-AIS",
"2018-08-13 19:04:37Z","-27.87327","42.52494","242.8","13.2","Sat-AIS",
"2018-08-13 19:04:27Z","-27.87297","42.52561","242.4","13.2","Sat-AIS",
"2018-08-13 19:04:06Z","-27.87242","42.52683","242.3","13.2","Sat-AIS",
"2018-08-13 19:03:57Z","-27.87216","42.52737","243.1","13.2","Sat-AIS",
"2018-08-13 19:03:47Z","-27.87188","42.52799","243.2","13.2","Sat-AIS",
"2018-08-13 19:02:57Z","-27.87049","42.53103","242.4","13.2","Sat-AIS",
"2018-08-13 19:02:47Z","-27.87022","42.53164","241.6","13.2","Sat-AIS",
"2018-08-13 19:02:37Z","-27.8699","42.53231","242.7","13.2","Sat-AIS",
"2018-08-13 19:02:25Z","-27.8696","42.53291","243","13.1","Sat-AIS",
"2018-08-13 19:01:37Z","-27.86824","42.5359","241.9","13.1","Sat-AIS",
"2018-08-13 18:33:56Z","-27.82066","42.63722","241.8","13.4","Sat-AIS",
"2018-08-13 18:29:27Z","-27.81251","42.65382","241.3","13.5","Sat-AIS",
"2018-08-13 18:28:26Z","-27.81072","42.65747","240.9","13.5","Sat-AIS",
"2018-08-13 18:23:46Z","-27.80242","42.67483","242","13.4","Sat-AIS",
"2018-08-13 18:05:15Z","-27.77012","42.74287","240.9","13.3","Sat-AIS",
"2018-08-13 18:05:15Z","-27.77012","42.74287","240.9","13.3","Sat-AIS",
"2018-08-13 17:58:24Z","-27.75793","42.76772","241.6","13.2","Sat-AIS",
"2018-08-13 17:58:24Z","-27.75793","42.76772","241.6","13.2","Sat-AIS",
"2018-08-13 17:55:35Z","-27.753","42.77799","241.3","13.2","Sat-AIS",
"2018-08-13 17:55:35Z","-27.753","42.77799","241.3","13.2","Sat-AIS",
"2018-08-13 17:54:55Z","-27.75185","42.78031","241.7","13.1","Sat-AIS",
"2018-08-13 17:53:36Z","-27.74947","42.78518","241.2","13.1","Sat-AIS",
"2018-08-13 17:49:56Z","-27.74311","42.7982","241.5","13","Sat-AIS",
"2018-08-13 17:24:07Z","-27.70262","42.89139","240.6","12.7","Sat-AIS",
"2018-08-13 17:23:17Z","-27.70116","42.8943","239.3","12.7","Sat-AIS",
"2018-08-13 17:17:46Z","-27.69168","42.91336","241.5","12.8","Sat-AIS",
"2018-08-13 16:50:16Z","-27.64536","43.01072","241.6","12.9","Sat-AIS",
"2018-08-13 16:46:37Z","-27.63913","43.02364","240.8","12.8","Sat-AIS",
"2018-08-13 16:44:36Z","-27.63569","43.03069","239.1","12.9","Sat-AIS",
"2018-08-13 16:43:36Z","-27.63384","43.0342","240.2","12.8","Sat-AIS",
"2018-08-13 16:43:36Z","-27.63384","43.0342","240.2","12.8","Sat-AIS",
"2018-08-13 16:43:36Z","-27.63384","43.0342","240.2","12.8","Sat-AIS",
"2018-08-13 16:43:36Z","-27.63384","43.0342","240.2","12.8","Sat-AIS",
"2018-08-13 16:30:35Z","-27.61141","43.07939","241","12.7","Sat-AIS",
"2018-08-13 16:29:15Z","-27.60914","43.08398","241.9","12.7","Sat-AIS",
"2018-08-13 16:29:15Z","-27.60914","43.08398","241.9","12.7","Sat-AIS",
"2018-08-13 16:29:15Z","-27.60914","43.08398","241.9","12.7","Sat-AIS",
"2018-08-13 16:29:05Z","-27.60887","43.08458","240.7","12.7","Sat-AIS",
"2018-08-13 16:29:05Z","-27.60887","43.08458","240.7","12.7","Sat-AIS",
"2018-08-13 16:28:45Z","-27.60828","43.08581","242","12.7","Sat-AIS",
"2018-08-13 16:28:45Z","-27.60828","43.08581","242","12.7","Sat-AIS",
"2018-08-13 16:28:35Z","-27.60803","43.08633","241.2","12.7","Sat-AIS",
"2018-08-13 16:28:35Z","-27.60803","43.08633","241.2","12.7","Sat-AIS",
"2018-08-13 16:28:15Z","-27.60747","43.08748","242.5","12.7","Sat-AIS",
"2018-08-13 16:28:15Z","-27.60747","43.08748","242.5","12.7","Sat-AIS",
"2018-08-13 16:27:54Z","-27.60689","43.08871","241","12.6","Sat-AIS",
"2018-08-13 16:27:54Z","-27.60689","43.08871","241","12.6","Sat-AIS",
"2018-08-13 16:27:35Z","-27.60635","43.08983","243.2","12.6","Sat-AIS",
"2018-08-13 16:27:35Z","-27.60635","43.08983","243.2","12.6","Sat-AIS",
"2018-08-13 16:27:05Z","-27.60556","43.09155","241.5","12.7","Sat-AIS",
"2018-08-13 16:27:05Z","-27.60556","43.09155","241.5","12.7","Sat-AIS",
"2018-08-13 16:27:05Z","-27.60556","43.09155","241.5","12.7","Sat-AIS",
"2018-08-13 16:27:05Z","-27.60556","43.09155","241.5","12.7","Sat-AIS",
"2018-08-13 16:27:05Z","-27.60556","43.09155","241.5","12.7","Sat-AIS",
"2018-08-13 16:26:44Z","-27.60496","43.09276","242.5","12.7","Sat-AIS",
"2018-08-13 16:26:44Z","-27.60496","43.09276","242.5","12.7","Sat-AIS",
"2018-08-13 16:26:44Z","-27.60496","43.09276","242.5","12.7","Sat-AIS",
"2018-08-13 16:26:44Z","-27.60496","43.09276","242.5","12.7","Sat-AIS",
"2018-08-13 16:26:35Z","-27.60473","43.09329","240.7","12.7","Sat-AIS",
"2018-08-13 16:26:35Z","-27.60473","43.09329","240.7","12.7","Sat-AIS",
"2018-08-13 16:25:54Z","-27.60358","43.0957","241.6","12.7","Sat-AIS",
"2018-08-13 16:25:35Z","-27.60305","43.09681","241.8","12.7","Sat-AIS",
"2018-08-13 16:25:15Z","-27.6025","43.09798","241.9","12.7","Sat-AIS",
"2018-08-13 16:25:15Z","-27.6025","43.09798","241.9","12.7","Sat-AIS",
"2018-08-13 16:24:54Z","-27.60193","43.09919","241.6","12.7","Sat-AIS",
"2018-08-13 16:24:54Z","-27.60193","43.09919","241.6","12.7","Sat-AIS",
"2018-08-13 16:24:44Z","-27.60167","43.09975","241.6","12.7","Sat-AIS",
"2018-08-13 16:23:35Z","-27.59971","43.10378","242.3","12.6","Sat-AIS",
"2018-08-13 16:23:24Z","-27.5994","43.10444","241.8","12.6","Sat-AIS",
"2018-08-13 16:23:24Z","-27.5994","43.10444","241.8","12.6","Sat-AIS",
"2018-08-13 16:23:15Z","-27.59916","43.10497","241","12.6","Sat-AIS",
"2018-08-13 16:23:05Z","-27.59885","43.1056","241.9","12.6","Sat-AIS",
"2018-08-13 16:22:54Z","-27.59858","43.10614","243.3","12.6","Sat-AIS",
"2018-08-13 16:22:54Z","-27.59858","43.10614","243.3","12.6","Sat-AIS",
"2018-08-13 16:22:44Z","-27.59828","43.10677","243","12.6","Sat-AIS",
"2018-08-13 16:22:35Z","-27.59809","43.10725","241.1","12.6","Sat-AIS",
"2018-08-13 16:22:35Z","-27.59809","43.10725","241.1","12.6","Sat-AIS",
"2018-08-13 16:22:24Z","-27.59779","43.10788","241.8","12.6","Sat-AIS",
"2018-08-13 16:22:15Z","-27.59754","43.10838","242.3","12.6","Sat-AIS",
"2018-08-13 16:22:15Z","-27.59754","43.10838","242.3","12.6","Sat-AIS",
"2018-08-13 16:22:15Z","-27.59754","43.10838","242.3","12.6","Sat-AIS",
"2018-08-13 16:22:15Z","-27.59754","43.10838","242.3","12.6","Sat-AIS",
"2018-08-13 16:22:15Z","-27.59754","43.10838","242.3","12.6","Sat-AIS",
"2018-08-13 16:22:15Z","-27.59754","43.10838","242.3","12.6","Sat-AIS",
"2018-08-13 16:22:05Z","-27.59725","43.10897","242","12.6","Sat-AIS",
"2018-08-13 16:22:05Z","-27.59725","43.10897","242","12.6","Sat-AIS",
"2018-08-13 16:22:04Z","-27.59725","43.10897","242","12.6","Sat-AIS",
"2018-08-13 16:21:54Z","-27.59692","43.10964","242.2","12.6","Sat-AIS",
"2018-08-13 16:21:54Z","-27.59692","43.10964","242.2","12.6","Sat-AIS",
"2018-08-13 16:21:44Z","-27.59666","43.11021","242.8","12.6","Sat-AIS",
"2018-08-13 16:21:35Z","-27.59644","43.11073","241.5","12.6","Sat-AIS",
"2018-08-13 16:21:35Z","-27.59644","43.11073","241.5","12.6","Sat-AIS",
"2018-08-13 16:21:24Z","-27.59615","43.11136","241.5","12.6","Sat-AIS",
"2018-08-13 16:21:15Z","-27.59591","43.11181","242.4","12.6","Sat-AIS",
"2018-08-13 16:21:15Z","-27.59591","43.11181","242.4","12.6","Sat-AIS",
"2018-08-13 16:21:04Z","-27.59558","43.11251","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:54Z","-27.59532","43.11308","241.6","12.6","Sat-AIS",
"2018-08-13 16:20:54Z","-27.59532","43.11308","241.6","12.6","Sat-AIS",
"2018-08-13 16:20:44Z","-27.59502","43.11372","241.8","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:35Z","-27.59478","43.11417","242.2","12.6","Sat-AIS",
"2018-08-13 16:20:16Z","-27.59425","43.11534","241.3","12.5","Sat-AIS",
"2018-08-13 16:20:15Z","-27.59425","43.11534","241.3","12.5","Sat-AIS",
"2018-08-13 16:20:15Z","-27.59425","43.11534","241.3","12.5","Sat-AIS",
"2018-08-13 16:20:15Z","-27.59425","43.11534","241.3","12.5","Sat-AIS",
"2018-08-13 16:20:15Z","-27.59425","43.11534","241.3","12.5","Sat-AIS",
"2018-08-13 16:19:54Z","-27.59367","43.11654","241.9","12.5","Sat-AIS",
"2018-08-13 16:19:54Z","-27.59367","43.11654","241.9","12.5","Sat-AIS",
"2018-08-13 16:19:44Z","-27.59339","43.1171","242.1","12.6","Sat-AIS",
"2018-08-13 16:19:44Z","-27.59339","43.1171","242.1","12.6","Sat-AIS",
"2018-08-13 16:19:44Z","-27.59339","43.1171","242.1","12.6","Sat-AIS",
"2018-08-13 16:19:43Z","-27.59339","43.1171","242.1","12.6","Sat-AIS",
"2018-08-13 16:19:43Z","-27.59339","43.1171","242.1","12.6","Sat-AIS",
"2018-08-13 16:19:35Z","-27.59316","43.11762","241","12.6","Sat-AIS",
"2018-08-13 16:19:14Z","-27.59257","43.11881","241.7","12.6","Sat-AIS",
"2018-08-13 16:18:55Z","-27.59205","43.11992","241.1","12.5","Sat-AIS",
"2018-08-13 16:18:54Z","-27.59205","43.11992","241.1","12.5","Sat-AIS",
"2018-08-13 16:18:54Z","-27.59205","43.11992","241.1","12.5","Sat-AIS",
"2018-08-13 16:18:54Z","-27.59205","43.11992","241.1","12.5","Sat-AIS",
"2018-08-13 16:18:45Z","-27.59176","43.1205","241.1","12.6","Sat-AIS",
"2018-08-13 16:18:45Z","-27.59176","43.1205","241.1","12.6","Sat-AIS",
"2018-08-13 16:18:45Z","-27.59176","43.1205","241.1","12.6","Sat-AIS",
"2018-08-13 16:18:44Z","-27.59176","43.1205","241.1","12.6","Sat-AIS",
"2018-08-13 16:18:35Z","-27.59143","43.12115","240.7","12.6","Sat-AIS",
"2018-08-13 16:18:25Z","-27.59116","43.12171","240.8","12.6","Sat-AIS",
"2018-08-13 16:18:24Z","-27.59116","43.12171","240.8","12.6","Sat-AIS",
"2018-08-13 16:18:05Z","-27.59059","43.12286","240.3","12.5","Sat-AIS",
"2018-08-13 16:18:04Z","-27.59059","43.12286","240.3","12.5","Sat-AIS",
"2018-08-13 16:17:55Z","-27.59031","43.12344","240.2","12.5","Sat-AIS",
"2018-08-13 16:17:54Z","-27.59031","43.12344","240.2","12.5","Sat-AIS",
"2018-08-13 16:17:45Z","-27.59002","43.124","240.8","12.5","Sat-AIS",
"2018-08-13 16:17:44Z","-27.59002","43.124","240.8","12.5","Sat-AIS",
"2018-08-13 16:17:44Z","-27.59002","43.124","240.8","12.5","Sat-AIS",
"2018-08-13 16:17:35Z","-27.58972","43.12457","241.8","12.5","Sat-AIS",
"2018-08-13 16:17:14Z","-27.58917","43.12571","240.9","12.5","Sat-AIS",
"2018-08-13 16:17:13Z","-27.58917","43.12571","240.9","12.5","Sat-AIS",
"2018-08-13 16:16:55Z","-27.58862","43.12684","242.2","12.5","Sat-AIS",
"2018-08-13 16:16:54Z","-27.58862","43.12684","242.2","12.5","Sat-AIS",
"2018-08-13 16:16:54Z","-27.58862","43.12684","242.2","12.5","Sat-AIS",
"2018-08-13 16:16:54Z","-27.58862","43.12684","242.2","12.5","Sat-AIS",
"2018-08-13 16:16:54Z","-27.58862","43.12684","242.2","12.5","Sat-AIS",
"2018-08-13 16:16:44Z","-27.58837","43.12735","242.1","12.5","Sat-AIS",
"2018-08-13 16:16:44Z","-27.58837","43.12735","242.1","12.5","Sat-AIS",
"2018-08-13 16:16:14Z","-27.58754","43.12914","241.7","12.5","Sat-AIS",
"2018-08-13 16:16:13Z","-27.58754","43.12914","241.7","12.5","Sat-AIS",
"2018-08-13 16:16:04Z","-27.58727","43.12972","241.8","12.5","Sat-AIS",
"2018-08-13 16:16:04Z","-27.58727","43.12972","241.8","12.5","Sat-AIS",
"2018-08-13 16:15:47Z","-27.58672","43.13087","243.9","12.6","Sat-AIS",
"2018-08-13 16:15:44Z","-27.58672","43.13087","243.9","12.6","Sat-AIS",
"2018-08-13 16:15:25Z","-27.58621","43.13203","245.2","12.6","Sat-AIS",
"2018-08-13 16:15:25Z","-27.58621","43.13203","245.2","12.6","Sat-AIS",
"2018-08-13 16:15:24Z","-27.58621","43.13203","245.2","12.6","Sat-AIS",
"2018-08-13 16:15:15Z","-27.58596","43.13262","246","12.6","Sat-AIS",
"2018-08-13 16:15:14Z","-27.58596","43.13262","246","12.6","Sat-AIS",
"2018-08-13 16:14:45Z","-27.58528","43.13434","247.1","12.5","Sat-AIS",
"2018-08-13 16:14:44Z","-27.58528","43.13434","247.1","12.5","Sat-AIS",
"2018-08-13 16:14:34Z","-27.58502","43.135","248.8","12.5","Sat-AIS",
