"MMSI","IMO","IR","Ship Name","Call Sign",
"563950000","9532599","N/A","YUAN ZHUO HAI","ZJL8035",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 01:35:07Z","53.59353","8.52083","21","N/A","T-AIS",
"2018-08-13 01:05:07Z","53.59356","8.52085","21","N/A","T-AIS",
"2018-08-13 00:55:22Z","53.5935","8.52074","18.9","0.2","T-AIS",
"2018-08-13 00:48:44Z","53.59309","8.52104","350.1","0.4","T-AIS",
"2018-08-13 00:42:03Z","53.59154","8.52149","345.3","1.3","T-AIS",
"2018-08-13 00:34:23Z","53.58846","8.52038","58.4","0.6","T-AIS",
"2018-08-13 00:28:15Z","53.58906","8.51937","132.6","0.8","T-AIS",
"2018-08-13 00:22:03Z","53.5911","8.51809","162.5","3.1","T-AIS",
"2018-08-13 00:15:52Z","53.59839","8.50966","142.1","6.7","T-AIS",
"2018-08-13 00:09:12Z","53.60918","8.49575","141.3","7.5","T-AIS",
"2018-08-13 00:02:33Z","53.61878","8.47832","124.2","8.1","T-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538005109","9575515","N/A","SEA MARANHAO","3FOO2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:56:01Z","35.62772","125.60535","182.3","15","Sat-AIS",
"2018-08-13 23:25:13Z","35.75355","125.61104","182.2","14.3","Sat-AIS",
"2018-08-13 23:19:31Z","35.77608","125.61205","182.3","14.1","Sat-AIS",
"2018-08-13 23:11:06Z","35.80865","125.6136","182","13.8","Sat-AIS",
"2018-08-13 22:56:16Z","35.86482","125.61568","182.9","13.4","Sat-AIS",
"2018-08-13 21:23:47Z","36.19385","125.63626","182.7","12.3","Sat-AIS",
"2018-08-13 20:19:45Z","36.408","125.63585","180.4","11.4","Sat-AIS",
"2018-08-13 18:57:25Z","36.665","125.65535","195.9","11.7","Sat-AIS",
"2018-08-13 18:57:25Z","36.665","125.65535","195.9","11.7","Sat-AIS",
"2018-08-13 18:53:56Z","36.676","125.65921","196.2","11.9","Sat-AIS",
"2018-08-13 16:37:27Z","38.88532","122.02901","128.1","0.1","Sat-AIS",
"2018-08-13 05:29:43Z","36.75478","126.13045","239.9","10.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477178700","9532604","N/A","PACIFIC MERCHANTS","9V7457",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:56:20Z","-1.22223","87.18557","225.1","12.4","Sat-AIS",
"2018-08-13 23:51:50Z","-1.21","87.19666","227","6","Sat-AIS",
"2018-08-13 23:21:30Z","-1.13883","87.27274","226.3","12.4","Sat-AIS",
"2018-08-13 23:21:30Z","-1.13883","87.27274","226.3","12.4","Sat-AIS",
"2018-08-13 23:21:30Z","-1.13883","87.27274","226.3","12.4","Sat-AIS",
"2018-08-13 22:49:40Z","-1.06233","87.35072","225.4","12.3","Sat-AIS",
"2018-08-13 21:13:10Z","-0.83055","87.59125","226.9","12.5","Sat-AIS",
"2018-08-13 21:13:10Z","-0.83055","87.59125","226.9","12.5","Sat-AIS",
"2018-08-13 21:06:49Z","-0.81572","87.60748","227.9","12.5","Sat-AIS",
"2018-08-13 20:43:31Z","-0.76029","87.66618","226.5","12.4","Sat-AIS",
"2018-08-13 20:43:31Z","-0.76029","87.66618","226.5","12.4","Sat-AIS",
"2018-08-13 19:15:51Z","-0.54723","87.87968","225.8","12.2","Sat-AIS",
"2018-08-13 18:44:20Z","-0.47087","87.95432","223.3","12.2","Sat-AIS",
"2018-08-13 18:07:40Z","-0.38267","88.04162","230.1","12.2","Sat-AIS",
"2018-08-13 17:34:11Z","-0.29943","88.11929","216.5","12.1","Sat-AIS",
"2018-08-13 15:04:00Z","0.03987","88.49468","226","11.9","Sat-AIS",
"2018-08-13 14:52:39Z","0.066","88.52123","225.6","11.9","Sat-AIS",
"2018-08-13 14:52:39Z","0.066","88.52123","225.6","11.9","Sat-AIS",
"2018-08-13 14:36:00Z","0.10447","88.56084","227","11.8","Sat-AIS",
"2018-08-13 11:47:01Z","0.48506","88.95874","225.9","11.8","Sat-AIS",
"2018-08-13 11:14:11Z","0.55841","89.03609","228","11.7","Sat-AIS",
"2018-08-13 09:16:50Z","0.83938","89.3284","222.8","12.9","Sat-AIS",
"2018-08-13 09:16:50Z","0.83938","89.3284","222.8","12.9","Sat-AIS",
"2018-08-13 09:16:50Z","0.83938","89.3284","222.8","12.9","Sat-AIS",
"2018-08-13 09:08:58Z","0.85982","89.34737","223.2","12.7","Sat-AIS",
"2018-08-13 09:08:58Z","0.85982","89.34737","223.2","12.7","Sat-AIS",
"2018-08-13 09:07:58Z","0.86241","89.34976","222.8","12.7","Sat-AIS",
"2018-08-13 08:48:10Z","0.90929","89.40276","229.8","12.8","Sat-AIS",
"2018-08-13 08:10:20Z","0.99965","89.50215","226.4","12.5","Sat-AIS",
"2018-08-13 08:07:30Z","1.00657","89.50932","223.6","12.6","Sat-AIS",
"2018-08-13 07:34:10Z","1.09048","89.58717","223.9","11.5","Sat-AIS",
"2018-08-13 06:58:51Z","1.17023","89.66847","227.3","11.9","Sat-AIS",
"2018-08-13 05:54:48Z","1.32167","89.83","227","6","Sat-AIS",
"2018-08-13 02:45:48Z","1.79167","90.31834","229","6.5","Sat-AIS",
"2018-08-13 02:42:49Z","1.79833","90.32667","229","6","Sat-AIS",
"2018-08-13 02:20:29Z","1.85329","90.38597","224.9","12.9","Sat-AIS",
"2018-08-13 02:20:29Z","1.85329","90.38597","224.9","12.9","Sat-AIS",
"2018-08-13 02:12:48Z","1.87167","90.405","224","6","Sat-AIS",
"2018-08-13 02:09:47Z","1.88","90.41167","224","6","Sat-AIS",
"2018-08-13 01:13:09Z","2.02303","90.55626","225.4","12.6","Sat-AIS",
"2018-08-13 01:13:09Z","2.02303","90.55626","225.4","12.6","Sat-AIS",
"2018-08-13 01:06:48Z","2.03833","90.57166","225","6","Sat-AIS",
"2018-08-13 00:18:29Z","2.14472","90.6852","229.2","11.2","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538004778","9575486","N/A","SEA FUJIYAMA","V7TS8",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:57:36Z","0.95409","87.69975","232.4","12.9","Sat-AIS",
"2018-08-13 21:17:14Z","1.29451","88.15726","234","12.9","Sat-AIS",
"2018-08-13 21:10:02Z","1.30965","88.17793","233.5","12.9","Sat-AIS",
"2018-08-13 21:09:53Z","1.31002","88.17842","234.1","12.9","Sat-AIS",
"2018-08-13 21:07:13Z","1.31558","88.18616","234.8","12.8","Sat-AIS",
"2018-08-13 20:44:06Z","1.36436","88.25343","234.4","12.9","Sat-AIS",
"2018-08-13 19:16:34Z","1.5499","88.51061","231.3","13.2","Sat-AIS",
"2018-08-13 19:16:34Z","1.5499","88.51061","231.3","13.2","Sat-AIS",
"2018-08-13 18:41:53Z","1.62896","88.6097","231.5","13.1","Sat-AIS",
"2018-08-13 18:08:54Z","1.70289","88.70342","232.7","13.1","Sat-AIS",
"2018-08-13 17:34:14Z","1.78034","88.80429","231.9","13.3","Sat-AIS",
"2018-08-13 15:09:45Z","2.09922","89.22193","234.1","13","Sat-AIS",
"2018-08-13 14:36:54Z","2.16993","89.31767","233","13.1","Sat-AIS",
"2018-08-13 13:59:06Z","2.25235","89.42811","233.3","13","Sat-AIS",
"2018-08-13 13:14:51Z","2.34869","89.55498","232.2","13.1","Sat-AIS",
"2018-08-13 13:12:23Z","2.35419","89.56204","232.7","13.1","Sat-AIS",
"2018-08-13 13:12:11Z","2.35463","89.5626","232.9","13.1","Sat-AIS",
"2018-08-13 13:12:11Z","2.35463","89.5626","232.9","13.1","Sat-AIS",
"2018-08-13 13:11:51Z","2.35536","89.56355","232.3","13","Sat-AIS",
"2018-08-13 13:11:33Z","2.35607","89.56445","233.5","13","Sat-AIS",
"2018-08-13 13:11:33Z","2.35607","89.56445","233.5","13","Sat-AIS",
"2018-08-13 13:11:33Z","2.35607","89.56445","233.5","13","Sat-AIS",
"2018-08-13 12:56:35Z","2.38918","89.60729","232.9","13","Sat-AIS",
"2018-08-13 12:21:14Z","2.46788","89.71015","232.5","13.3","Sat-AIS",
"2018-08-13 12:21:14Z","2.46788","89.71015","232.5","13.3","Sat-AIS",
"2018-08-13 09:20:25Z","2.86491","90.244","234.2","13","Sat-AIS",
"2018-08-13 09:08:32Z","2.89004","90.27854","234","13","Sat-AIS",
"2018-08-13 09:08:03Z","2.89108","90.27994","234.2","13","Sat-AIS",
"2018-08-13 09:08:03Z","2.89108","90.27994","234.2","13","Sat-AIS",
"2018-08-13 09:03:43Z","2.90034","90.29255","234.3","12.9","Sat-AIS",
"2018-08-13 08:43:44Z","2.94294","90.3501","232.9","13.1","Sat-AIS",
"2018-08-13 08:36:47Z","2.95797","90.37001","232.3","13","Sat-AIS",
"2018-08-13 07:34:55Z","3.09437","90.54916","232","12.8","Sat-AIS",
"2018-08-13 05:59:22Z","3.29794","90.81461","233.4","12.4","Sat-AIS",
"2018-08-13 05:56:43Z","3.30344","90.822","233.7","12.4","Sat-AIS",
"2018-08-13 05:54:53Z","3.30718","90.82708","233","12.4","Sat-AIS",
"2018-08-13 02:54:45Z","3.68102","91.32369","234.8","12.8","Sat-AIS",
"2018-08-13 02:27:43Z","3.73707","91.40279","235","13.2","Sat-AIS",
"2018-08-13 01:29:03Z","3.86173","91.57452","233.4","13","Sat-AIS",
"2018-08-13 01:13:24Z","3.89578","91.61957","233.1","13","Sat-AIS",
"2018-08-13 01:12:54Z","3.89689","91.62106","232.5","13","Sat-AIS",
"2018-08-13 01:12:54Z","3.89689","91.62106","232.5","13","Sat-AIS",
"2018-08-13 01:12:24Z","3.89795","91.62245","233.1","13","Sat-AIS",
"2018-08-13 01:12:24Z","3.89795","91.62245","233.1","13","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"205408000","9235268","N/A","TI EUROPE","FJXA",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 20:42:00Z","2.342","101.92133","137","0","LRIT",
"2018-08-13 14:42:00Z","2.33867","101.928","338","0","LRIT",
"2018-08-13 08:42:00Z","2.342","101.922","155","0","LRIT",
"2018-08-13 02:42:00Z","2.33933","101.928","79","0","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538004900","9566526","N/A","SAHAM MAX","V7ZR9",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 21:47:57Z","24.02874","58.90735","286.8","14","Sat-AIS",
"2018-08-13 19:33:43Z","23.66274","59.27782","324.8","13.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"636017569","9754953","N/A","MSC DITTE","D5LP2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:56:48Z","36.9751","12.56556","107.4","20.2","T-AIS",
"2018-08-13 23:50:43Z","36.98552","12.52475","107.4","20.1","T-AIS",
"2018-08-13 23:44:42Z","36.99575","12.48444","107.6","20.4","T-AIS",
"2018-08-13 23:38:37Z","37.00614","12.44305","107.5","20.5","T-AIS",
"2018-08-13 23:32:36Z","37.01643","12.40237","107","20.4","T-AIS",
"2018-08-13 23:26:36Z","37.02658","12.36187","107.2","20.3","T-AIS",
"2018-08-13 23:20:36Z","37.03661","12.32133","107","20.3","T-AIS",
"2018-08-13 23:14:31Z","37.04696","12.28012","107.2","20.2","T-AIS",
"2018-08-13 23:13:24Z","37.04891","12.27261","107.2","20.2","Sat-AIS",
"2018-08-13 23:08:30Z","37.05705","12.24004","107.2","20","T-AIS",
"2018-08-13 23:02:30Z","37.0668","12.2002","106.7","19.9","T-AIS",
"2018-08-13 22:56:19Z","37.07689","12.15896","107.1","20.1","T-AIS",
"2018-08-13 22:50:13Z","37.08718","12.11779","107.7","20.5","T-AIS",
"2018-08-13 22:45:49Z","37.09333","12.08667","106","10","Sat-AIS",
"2018-08-13 22:44:12Z","37.09754","12.07678","106.9","20.4","T-AIS",
"2018-08-13 22:40:37Z","37.1036","12.05232","107","20.2","Sat-AIS",
"2018-08-13 22:38:12Z","37.1076","12.03615","107.1","20.2","T-AIS",
"2018-08-13 22:32:07Z","37.11771","11.99534","106.4","19.9","T-AIS",
"2018-08-13 22:26:07Z","37.12921","11.95573","110","20.2","T-AIS",
"2018-08-13 22:20:07Z","37.14098","11.91591","110.3","20.3","T-AIS",
"2018-08-13 22:14:07Z","37.15292","11.876","109.9","20.3","T-AIS",
"2018-08-13 22:08:07Z","37.16472","11.83594","109.9","20.4","T-AIS",
"2018-08-13 22:02:06Z","37.17661","11.79574","109.5","20.4","T-AIS",
"2018-08-13 21:56:01Z","37.1883","11.75489","111.1","20.4","T-AIS",
"2018-08-13 21:50:01Z","37.20042","11.71486","110.9","20.4","T-AIS",
"2018-08-13 21:44:00Z","37.21217","11.67461","110.4","20.4","T-AIS",
"2018-08-13 21:38:00Z","37.22389","11.63447","110.5","20.4","T-AIS",
"2018-08-13 21:32:00Z","37.23553","11.59468","110.1","20.1","T-AIS",
"2018-08-13 21:26:00Z","37.2471","11.55514","109.8","20.1","T-AIS",
"2018-08-13 21:20:00Z","37.25856","11.5157","110","20.1","T-AIS",
"2018-08-13 21:14:00Z","37.27006","11.47616","110","20.1","T-AIS",
"2018-08-13 21:08:00Z","37.28157","11.43666","110.1","20.1","T-AIS",
"2018-08-13 21:02:00Z","37.29305","11.39724","109.9","20.1","T-AIS",
"2018-08-13 20:56:00Z","37.30455","11.35771","110.3","20.1","T-AIS",
"2018-08-13 20:50:00Z","37.31599","11.3181","109.8","20.1","T-AIS",
"2018-08-13 20:44:00Z","37.32877","11.27912","114.3","20.1","T-AIS",
"2018-08-13 20:38:00Z","37.3424","11.24087","114.1","20.1","T-AIS",
"2018-08-13 20:32:00Z","37.35606","11.20249","114.3","20","T-AIS",
"2018-08-13 20:25:55Z","37.37006","11.16387","115.4","19.8","T-AIS",
"2018-08-13 20:19:55Z","37.381","11.12452","103.1","20.1","T-AIS",
"2018-08-13 20:13:55Z","37.38857","11.08376","103.3","20","T-AIS",
"2018-08-13 20:07:49Z","37.39645","11.04214","103.2","19.9","T-AIS",
"2018-08-13 20:01:49Z","37.40458","11.00167","108.7","19.9","T-AIS",
"2018-08-13 19:55:48Z","37.41505","10.962","108.2","19.8","T-AIS",
"2018-08-13 19:49:48Z","37.42543","10.92262","108.3","19.7","T-AIS",
"2018-08-13 19:43:48Z","37.43586","10.88346","108.5","19.7","T-AIS",
"2018-08-13 19:37:48Z","37.44625","10.84406","108.1","19.8","T-AIS",
"2018-08-13 19:31:48Z","37.45671","10.80439","108.2","19.9","T-AIS",
"2018-08-13 19:25:48Z","37.4673","10.76481","108.2","20","T-AIS",
"2018-08-13 19:19:48Z","37.47768","10.72514","107.6","19.9","T-AIS",
"2018-08-13 19:13:48Z","37.4889","10.686","110.2","19.8","T-AIS",
"2018-08-13 19:08:54Z","37.49746","10.65404","107.7","19.7","Sat-AIS",
"2018-08-13 19:08:54Z","37.49746","10.65404","107.7","19.7","Sat-AIS",
"2018-08-13 19:08:54Z","37.49746","10.65404","107.7","19.7","Sat-AIS",
"2018-08-13 19:07:42Z","37.49943","10.64622","106.9","19.6","T-AIS",
"2018-08-13 19:01:37Z","37.50798","10.60585","99.3","19.7","T-AIS",
"2018-08-13 18:55:37Z","37.51272","10.56491","97.9","19.8","T-AIS",
"2018-08-13 18:49:36Z","37.51751","10.52379","97.9","19.8","T-AIS",
"2018-08-13 18:48:50Z","37.51667","10.51833","97","9.5","Sat-AIS",
"2018-08-13 18:45:50Z","37.52","10.49667","98","9.5","Sat-AIS",
"2018-08-13 18:45:50Z","37.52","10.49667","98","9.5","Sat-AIS",
"2018-08-13 18:45:50Z","37.52","10.49667","98","9.5","Sat-AIS",
"2018-08-13 18:43:36Z","37.52212","10.4829","98.2","19.7","T-AIS",
"2018-08-13 18:37:36Z","37.52678","10.44214","98.7","19.6","T-AIS",
"2018-08-13 18:31:36Z","37.53117","10.40162","100.1","19.4","T-AIS",
"2018-08-13 18:25:36Z","37.53521","10.3615","91.7","19.4","T-AIS",
"2018-08-13 18:19:36Z","37.53995","10.32086","100.7","19.6","T-AIS",
"2018-08-13 18:13:53Z","37.54475","10.28204","97.9","19.8","Sat-AIS",
"2018-08-13 18:13:36Z","37.54499","10.27997","97.8","19.7","T-AIS",
"2018-08-13 18:07:36Z","37.54958","10.23896","97.8","19.8","T-AIS",
"2018-08-13 18:01:36Z","37.55415","10.19776","97.8","19.8","T-AIS",
"2018-08-13 17:55:36Z","37.55869","10.15661","97.6","19.7","T-AIS",
"2018-08-13 17:49:36Z","37.56321","10.11573","97.6","19.7","T-AIS",
"2018-08-13 17:43:31Z","37.56779","10.07415","97.9","19.7","T-AIS",
"2018-08-13 17:37:31Z","37.57228","10.03335","98","19.6","T-AIS",
"2018-08-13 17:31:30Z","37.57685","9.99257","97.8","19.6","T-AIS",
"2018-08-13 17:25:24Z","37.58133","9.95119","97.6","19.5","T-AIS",
"2018-08-13 17:19:24Z","37.58558","9.91059","97.5","19.5","T-AIS",
"2018-08-13 17:13:24Z","37.58983","9.8701","94.3","19.5","T-AIS",
"2018-08-13 17:09:49Z","37.59","9.845","92","9.5","Sat-AIS",
"2018-08-13 17:07:24Z","37.59097","9.82877","92","19.6","T-AIS",
"2018-08-13 17:06:50Z","37.59","9.82333","92","9.5","Sat-AIS",
"2018-08-13 17:01:19Z","37.59192","9.78701","91.7","19.6","T-AIS",
"2018-08-13 16:55:18Z","37.59293","9.74562","91.8","19.7","T-AIS",
"2018-08-13 16:49:18Z","37.59393","9.70426","91.5","19.8","T-AIS",
"2018-08-13 16:43:18Z","37.59487","9.66248","91.4","20.1","T-AIS",
"2018-08-13 16:37:18Z","37.59582","9.61995","91.9","20.3","T-AIS",
"2018-08-13 16:31:18Z","37.59689","9.57737","91.7","20.3","T-AIS",
"2018-08-13 16:25:18Z","37.59765","9.53465","91.7","20.3","T-AIS",
"2018-08-13 16:19:13Z","37.59863","9.49138","91","20.2","T-AIS",
"2018-08-13 16:13:12Z","37.59967","9.44889","90.8","20.1","T-AIS",
"2018-08-13 16:07:12Z","37.59881","9.40656","89","20.2","T-AIS",
"2018-08-13 16:01:12Z","37.59802","9.3641","88.1","20.2","T-AIS",
"2018-08-13 15:55:07Z","37.59687","9.32083","88.1","20.2","T-AIS",
"2018-08-13 15:49:07Z","37.59574","9.27822","88.2","20.2","T-AIS",
"2018-08-13 15:43:06Z","37.59467","9.23555","88.3","20.2","T-AIS",
"2018-08-13 15:37:06Z","37.59369","9.19324","89.1","20.1","T-AIS",
"2018-08-13 15:31:06Z","37.59629","9.15057","94.9","20.3","T-AIS",
"2018-08-13 15:24:54Z","37.59844","9.10639","93.3","20.3","T-AIS",
"2018-08-13 15:18:54Z","37.60019","9.06371","92.6","20.3","T-AIS",
"2018-08-13 15:12:54Z","37.60184","9.02078","92.5","20.5","T-AIS",
"2018-08-13 15:06:54Z","37.60349","8.97755","92.5","20.5","T-AIS",
"2018-08-13 15:00:54Z","37.60497","8.93436","92.1","20.5","T-AIS",
"2018-08-13 14:54:54Z","37.60555","8.8911","87.8","20.7","T-AIS",
"2018-08-13 14:48:54Z","37.6042","8.84788","87.3","20.7","T-AIS",
"2018-08-13 14:42:54Z","37.60349","8.80444","89.9","20.7","T-AIS",
"2018-08-13 14:36:49Z","37.60291","8.76014","85.4","20.9","T-AIS",
"2018-08-13 14:30:48Z","37.60011","8.71612","85","21","T-AIS",
"2018-08-13 14:24:48Z","37.59723","8.6723","85.5","21","T-AIS",
"2018-08-13 14:18:48Z","37.59437","8.62844","85.3","21","T-AIS",
"2018-08-13 14:12:48Z","37.59148","8.58439","85.2","21.1","T-AIS",
"2018-08-13 14:06:48Z","37.58851","8.54026","85.1","21.1","T-AIS",
"2018-08-13 14:00:36Z","37.58543","8.49449","85.1","21.2","T-AIS",
"2018-08-13 13:54:06Z","37.58219","8.44634","85.1","21.3","T-AIS",
"2018-08-13 13:47:48Z","37.57914","8.3994","85.1","21.3","T-AIS",
"2018-08-13 13:41:48Z","37.57607","8.35485","85.1","21.4","T-AIS",
"2018-08-13 13:35:48Z","37.57299","8.31003","84.9","21.5","T-AIS",
"2018-08-13 13:29:48Z","37.56994","8.26498","85","21.5","T-AIS",
"2018-08-13 13:23:37Z","37.56678","8.21871","85","21.5","T-AIS",
"2018-08-13 13:17:37Z","37.56365","8.17409","84.8","21.4","T-AIS",
"2018-08-13 13:11:36Z","37.56056","8.1294","85.5","21.3","T-AIS",
"2018-08-13 13:11:36Z","37.56056","8.1294","85.5","21.3","T-AIS",
"2018-08-13 13:05:31Z","37.55746","8.08428","85.5","21.2","T-AIS",
"2018-08-13 13:05:31Z","37.55746","8.08428","85.5","21.2","T-AIS",
"2018-08-13 12:59:24Z","37.55433","8.03942","85.1","21.1","T-AIS",
"2018-08-13 12:53:24Z","37.55121","7.99541","84.9","21","T-AIS",
"2018-08-13 12:47:24Z","37.54806","7.95169","85.4","20.9","T-AIS",
"2018-08-13 12:41:24Z","37.54487","7.90812","84.9","20.8","T-AIS",
"2018-08-13 12:35:19Z","37.54169","7.86403","84.9","20.8","T-AIS",
"2018-08-13 12:29:19Z","37.5386","7.82064","84.9","20.7","T-AIS",
"2018-08-13 12:23:07Z","37.53533","7.77614","84.9","20.6","T-AIS",
"2018-08-13 12:17:06Z","37.5323","7.73312","84.7","20.5","T-AIS",
"2018-08-13 12:11:06Z","37.52913","7.69031","84.8","20.5","T-AIS",
"2018-08-13 12:05:06Z","37.52592","7.64763","84.7","20.4","T-AIS",
"2018-08-13 11:59:06Z","37.52277","7.60503","84.8","20.3","T-AIS",
"2018-08-13 11:59:06Z","37.52277","7.60503","84.8","20.3","T-AIS",
"2018-08-13 11:53:06Z","37.51963","7.5624","84.6","20.3","T-AIS",
"2018-08-13 11:47:01Z","37.51638","7.51941","84.7","20.3","T-AIS",
"2018-08-13 11:41:01Z","37.5132","7.4769","84.9","20.3","T-AIS",
"2018-08-13 11:34:49Z","37.50987","7.43291","84.7","20.3","T-AIS",
"2018-08-13 11:28:48Z","37.50664","7.39029","84.5","20.3","T-AIS",
"2018-08-13 11:22:37Z","37.50328","7.34653","84.5","20.3","T-AIS",
"2018-08-13 11:16:36Z","37.50007","7.30403","84.5","20.3","T-AIS",
"2018-08-13 11:10:36Z","37.49673","7.26144","84.3","20.3","T-AIS",
"2018-08-13 11:04:30Z","37.49342","7.21821","84.2","20.3","T-AIS",
"2018-08-13 10:58:30Z","37.49019","7.17593","84.2","20.3","T-AIS",
"2018-08-13 10:54:48Z","37.48667","7.14833","84","10","Sat-AIS",
"2018-08-13 10:47:12Z","37.48375","7.09619","84.3","20.2","T-AIS",
"2018-08-13 10:40:24Z","37.48006","7.04825","84.1","20.2","T-AIS",
"2018-08-13 10:36:50Z","37.47667","7.02167","84","10","Sat-AIS",
"2018-08-13 10:35:26Z","37.47728","7.01301","84.1","20.2","Sat-AIS",
"2018-08-13 10:32:24Z","37.47562","6.9919","84","20.1","T-AIS",
"2018-08-13 10:26:24Z","37.47224","6.94987","84.2","20.1","T-AIS",
"2018-08-13 10:20:24Z","37.46895","6.90794","84.1","20","T-AIS",
"2018-08-13 10:14:24Z","37.46553","6.8661","84.1","20","T-AIS",
"2018-08-13 10:08:24Z","37.46217","6.8243","84.2","19.9","T-AIS",
"2018-08-13 10:02:24Z","37.4587","6.7827","84.4","19.9","T-AIS",
"2018-08-13 09:56:19Z","37.45533","6.7404","84.1","19.8","T-AIS",
"2018-08-13 09:50:19Z","37.45191","6.69889","84.1","19.8","T-AIS",
"2018-08-13 09:44:18Z","37.44846","6.65733","84.3","19.8","T-AIS",
"2018-08-13 09:38:12Z","37.44503","6.61546","84.1","19.7","T-AIS",
"2018-08-13 09:32:07Z","37.44158","6.57352","84","19.7","T-AIS",
"2018-08-13 09:26:00Z","37.43809","6.53157","83.9","19.7","T-AIS",
"2018-08-13 09:19:48Z","37.4345","6.48895","83.9","19.7","T-AIS",
"2018-08-13 09:18:48Z","37.43333","6.48167","83","9.5","Sat-AIS",
"2018-08-13 09:13:48Z","37.43098","6.44789","84.1","19.7","T-AIS",
"2018-08-13 09:07:24Z","37.4273","6.40401","84","19.7","T-AIS",
"2018-08-13 09:03:50Z","37.425","6.37833","84","9.5","Sat-AIS",
"2018-08-13 08:59:48Z","37.42284","6.35187","83.9","19.7","T-AIS",
"2018-08-13 08:53:48Z","37.4194","6.31084","83.8","19.6","T-AIS",
"2018-08-13 08:48:25Z","37.41625","6.2742","84","19.5","Sat-AIS",
"2018-08-13 08:44:18Z","37.41387","6.24632","84","19.5","T-AIS",
"2018-08-13 08:36:36Z","37.40933","6.19435","83.9","19.4","T-AIS",
"2018-08-13 08:30:06Z","37.40562","6.15033","84.2","19.4","T-AIS",
"2018-08-13 08:23:36Z","37.4018","6.10682","84.2","19.2","T-AIS",
"2018-08-13 08:17:18Z","37.39816","6.06471","84.1","19.2","T-AIS",
"2018-08-13 08:11:18Z","37.39466","6.02462","84","19.2","T-AIS",
"2018-08-13 08:05:18Z","37.39109","5.98478","83.8","19.1","T-AIS",
"2018-08-13 07:59:18Z","37.38755","5.94495","83.8","19.2","T-AIS",
"2018-08-13 07:53:18Z","37.38391","5.90486","83.8","19.3","T-AIS",
"2018-08-13 07:47:18Z","37.38037","5.86472","83.4","19.4","T-AIS",
"2018-08-13 07:41:13Z","37.37677","5.82366","83.4","19.6","T-AIS",
"2018-08-13 07:35:06Z","37.37297","5.78189","83.5","19.8","T-AIS",
"2018-08-13 07:29:01Z","37.36916","5.74022","83.7","19.8","T-AIS",
"2018-08-13 07:23:00Z","37.36549","5.69911","83.5","19.8","T-AIS",
"2018-08-13 07:16:12Z","37.36123","5.65225","83.7","19.9","T-AIS",
"2018-08-13 07:10:53Z","37.35788","5.61551","83.4","20","Sat-AIS",
"2018-08-13 07:09:00Z","37.35665","5.60234","83.7","20.1","T-AIS",
"2018-08-13 07:02:43Z","37.35262","5.55846","83.6","20.2","T-AIS",
"2018-08-13 06:56:42Z","37.34893","5.51628","83.5","20.3","T-AIS",
"2018-08-13 06:50:42Z","37.34495","5.47387","83.3","20.4","T-AIS",
"2018-08-13 06:44:30Z","37.34074","5.43018","83.3","20.4","T-AIS",
