"MMSI","IMO","IR","Ship Name","Call Sign",
"372251000","9325037","N/A","COSMERRY LAKE","3EHV",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 06:33:53Z","-14.84874","-19.69445","131.8","11.5","Sat-AIS",
"2018-08-13 06:16:53Z","-14.81276","-19.73692","131.8","11.7","Sat-AIS",
"2018-08-13 05:58:23Z","-14.77329","-19.78356","130.7","11.6","Sat-AIS",
"2018-08-13 05:43:04Z","-14.74089","-19.82213","130.4","11.5","Sat-AIS",
"2018-08-13 05:23:24Z","-14.69933","-19.87113","130.8","11.6","Sat-AIS",
"2018-08-13 05:12:44Z","-14.67671","-19.89768","131.8","11.6","Sat-AIS",
"2018-08-13 05:06:45Z","-14.66386","-19.91249","131.6","11.6","Sat-AIS",
"2018-08-13 04:47:53Z","-14.62356","-19.9596","131.7","11.7","Sat-AIS",
"2018-08-13 04:42:43Z","-14.6122","-19.97236","133.2","11.7","Sat-AIS",
"2018-08-13 04:35:53Z","-14.59726","-19.9892","131.5","11.7","Sat-AIS",
"2018-08-13 04:14:42Z","-14.55052","-20.04147","133.3","11.7","Sat-AIS",
"2018-08-13 04:14:42Z","-14.55052","-20.04147","133.3","11.7","Sat-AIS",
"2018-08-13 04:08:52Z","-14.5378","-20.05615","132.1","11.8","Sat-AIS",
"2018-08-13 04:00:44Z","-14.52","-20.07657","132","11.7","Sat-AIS",
"2018-08-13 03:34:33Z","-14.46363","-20.14284","131.1","11.8","Sat-AIS",
"2018-08-13 03:31:12Z","-14.45643","-20.15136","132","11.8","Sat-AIS",
"2018-08-13 03:10:14Z","-14.41159","-20.2053","130.3","11.8","Sat-AIS",
"2018-08-13 03:00:04Z","-14.38944","-20.23117","132.2","11.8","Sat-AIS",
"2018-08-13 02:51:18Z","-14.37049","-20.25322","131.4","11.9","Sat-AIS",
"2018-08-13 02:47:13Z","-14.36128","-20.26386","131.4","11.9","Sat-AIS",
"2018-08-13 02:23:02Z","-14.30797","-20.32549","128.4","11.8","Sat-AIS",
"2018-08-13 02:12:54Z","-14.28606","-20.35169","130.3","11.9","Sat-AIS",
"2018-08-13 01:56:44Z","-14.25111","-20.39301","131.3","11.7","Sat-AIS",
"2018-08-13 01:37:14Z","-14.20859","-20.44122","133.5","11.5","Sat-AIS",
"2018-08-13 01:01:33Z","-14.13136","-20.53065","131","11.7","Sat-AIS",
"2018-08-13 00:28:04Z","-14.05827","-20.61479","132.3","11.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"414213000","9723588","N/A","YUAN HUA HU","TCTR5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 16:03:11Z","16.6244","70.79867","140.6","10.3","Sat-AIS",
"2018-08-13 16:03:10Z","16.6244","70.79867","140.6","10.3","Sat-AIS",
"2018-08-13 10:37:10Z","17.40113","70.26217","158.9","10.2","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"567473000","9244623","N/A","TATEYAMA","HSB4749",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:30:17Z","2.15721","101.74435","119.9","11.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"371417000","9302023","N/A","JIN-EI","3ECP2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 21:07:49Z","5.42812","83.77969","90.9","16.1","Sat-AIS",
"2018-08-13 21:07:37Z","5.42812","83.77879","91","16.1","Sat-AIS",
"2018-08-13 20:02:40Z","5.42644","83.48658","89.5","16","Sat-AIS",
"2018-08-13 19:17:28Z","5.42579","83.28395","90","16.1","Sat-AIS",
"2018-08-13 15:04:34Z","5.41687","82.17923","87.8","15","Sat-AIS",
"2018-08-13 13:29:22Z","5.41728","81.78047","89.1","14.8","Sat-AIS",
"2018-08-13 09:08:49Z","5.41851","80.70446","89.9","14.3","Sat-AIS",
"2018-08-13 08:43:38Z","5.41871","80.60356","89.6","14.5","Sat-AIS",
"2018-08-13 08:43:38Z","5.41871","80.60356","89.6","14.5","Sat-AIS",
"2018-08-13 08:39:27Z","5.41866","80.58664","90.2","14.4","Sat-AIS",
"2018-08-13 08:32:39Z","5.41869","80.55959","90.9","14.5","Sat-AIS",
"2018-08-13 08:32:33Z","5.41868","80.5592","89.6","14.5","Sat-AIS",
"2018-08-13 07:32:27Z","5.41866","80.31626","89.5","14.4","Sat-AIS",
"2018-08-13 06:26:33Z","5.47533","80.05618","113.6","14.7","Sat-AIS",
"2018-08-13 06:26:33Z","5.47533","80.05618","113.6","14.7","Sat-AIS",
"2018-08-13 06:01:02Z","5.52548","79.96362","121","14.8","Sat-AIS",
"2018-08-13 06:00:55Z","5.52573","79.9632","120.5","14.8","Sat-AIS",
"2018-08-13 06:00:49Z","5.52594","79.96285","120.9","14.8","Sat-AIS",
"2018-08-13 05:59:19Z","5.52913","79.95749","121","14.8","Sat-AIS",
"2018-08-13 05:59:19Z","5.52913","79.95749","121","14.8","Sat-AIS",
"2018-08-13 05:59:19Z","5.52913","79.95749","121","14.8","Sat-AIS",
"2018-08-13 05:58:55Z","5.52995","79.95614","121","14.8","Sat-AIS",
"2018-08-13 05:58:49Z","5.5302","79.95573","121.2","14.8","Sat-AIS",
"2018-08-13 05:56:49Z","5.53457","79.94868","121.6","14.8","Sat-AIS",
"2018-08-13 05:55:55Z","5.53653","79.9455","120.5","14.8","Sat-AIS",
"2018-08-13 05:55:37Z","5.53716","79.94444","120.9","14.8","Sat-AIS",
"2018-08-13 05:54:37Z","5.53923","79.94082","118","14.8","Sat-AIS",
"2018-08-13 05:54:31Z","5.53942","79.94045","118.6","14.8","Sat-AIS",
"2018-08-13 04:03:57Z","5.75368","79.53382","117.5","14.9","Sat-AIS",
"2018-08-13 04:03:57Z","5.75368","79.53382","117.5","14.9","Sat-AIS",
"2018-08-13 04:03:57Z","5.75368","79.53382","117.5","14.9","Sat-AIS",
"2018-08-13 04:03:57Z","5.75368","79.53382","117.5","14.9","Sat-AIS",
"2018-08-13 03:32:09Z","5.81014","79.41432","118.4","14.9","Sat-AIS",
"2018-08-13 03:32:09Z","5.81014","79.41432","118.4","14.9","Sat-AIS",
"2018-08-13 03:27:21Z","5.81963","79.39677","118","15","Sat-AIS",
"2018-08-13 02:54:16Z","5.88319","79.27332","115.9","15","Sat-AIS",
"2018-08-13 02:44:02Z","5.90189","79.2348","115.3","15","Sat-AIS",
"2018-08-13 02:38:56Z","5.91115","79.21544","116.3","15.1","Sat-AIS",
"2018-08-13 02:01:27Z","5.97624","79.07143","116.2","15.4","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"564454000","9387267","N/A","TSUSHIMA","9VHE8",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:59:03Z","51.96867","4.07018","63","N/A","T-AIS",
"2018-08-13 23:54:27Z","51.96811","4.06854","359.5","N/A","T-AIS",
"2018-08-13 23:50:04Z","51.96865","4.07019","197.8","N/A","T-AIS",
"2018-08-13 23:48:27Z","51.96811","4.06855","359.5","N/A","T-AIS",
"2018-08-13 23:42:27Z","51.96812","4.06854","359.5","N/A","T-AIS",
"2018-08-13 23:41:03Z","51.96867","4.07024","152.8","N/A","T-AIS",
"2018-08-13 23:36:27Z","51.96812","4.06853","359.5","N/A","T-AIS",
"2018-08-13 23:30:27Z","51.96812","4.06853","359.5","N/A","T-AIS",
"2018-08-13 23:29:04Z","51.96869","4.07018","121.9","0.1","T-AIS",
"2018-08-13 23:24:27Z","51.96812","4.06854","359.5","N/A","T-AIS",
